paragraph,predict_label,count,different,empty,diff rate,empty rate
water intensive we do implement datadriven strategies to reduce the total water use at our,20,20,,,,
In 2021 we used an estimated 38950000 gallons of potable water in our global portfolio,20,20,,,,
We largely attribute our 32 percent potable water usage decrease yearoveryear to,20,20,,,,
temporary office closures By facility type 77 percent of potable water use occurred in our,20,20,,,,
offices while 23 percent occurred in our data centers in which we use a significant amount,22,22,,,,
Change in Potable Water Use Relative to 2015,20,20,,,,
In 2021 46 of Visas total water usage came,20,20,,,,
While not a major producer of solid waste Visa continues to reduce the amount of office,19,19,,,,
waste we dispose of in landfills each year Visa works to reduce waste streams at our,19,19,,,,
office facilities and data centers through thoughtful design of our spaces and kitchenettes,24,22,diff,,,
engaging with our food service providers reducing singleuse items and plastics and by,15,6,diff,,,
In 2021 we achieved a landfill diversion rate of 43 percent or 229 kg per employee,19,8,diff,,,
Diversion rate per employee is calculated based on the total amount of Visas operational,0,8,diff,,,
waste that is recycled reused or composted in the reporting year divided by the total,19,19,,,,
number of employees This does not include waste that is landfilled or incinerated,19,19,,,,
to embed sustainability into physical payment cards and,15,0,diff,,,
Visa continues to expand our initiatives toward being a,12,26,diff,empty,,
across our business Our existing efforts to support a low,3,26,diff,empty,,
research to understand barriers to and drivers of,18,4,diff,,,
shape the broader landscape for the net zero transition,3,26,diff,empty,,
Highlights of our efforts in 2021 include the following,10,26,diff,empty,,
For the third year Visa participated as a design partner,15,26,diff,empty,,
linked to healthier and more sustainable lifestyles and,15,26,diff,empty,,
Service solution to empower their customers to take,15,6,diff,,,
Announced the launch of Visa Eco Benefits to allow,12,11,diff,,,
the goal of enabling their cardholders to engage in,4,26,diff,empty,,
Visa partnered with thirdparty research firms to conduct,4,4,,,,
sustainable behaviors such as in mobility and travel,15,26,diff,empty,,
begins with our efforts to help the broader payments and,0,26,diff,empty,,
four markets We continue to disseminate the results of,4,25,diff,,,
Continued to support the introduction and uptake by,4,26,diff,empty,,
our clients of sustainable materials for physical payment,15,9,diff,,,
cards including the CPI Card Groups payment card,22,26,diff,empty,,
composed of up to 98 percent upcycled plastic,19,26,diff,empty,,
support a sustainable future As a result of this work CISL,10,26,diff,empty,,
identified four roles that payment networks can play to,1,26,diff,empty,,
bridge the opportunity gap by enabling net zero solutions,18,26,diff,empty,,
Read the CISL report Payments for Net Zero How the,0,26,diff,empty,,
payments industry can contribute to the transition to a net,18,26,diff,empty,,
innovation as well as the provision of information and,12,3,diff,,,
As a global payments network we believe we can play,18,26,diff,empty,,
an important role in helping consumers and businesses,15,26,diff,empty,,
shift to more sustainable behaviors through our efforts,15,26,diff,empty,,
In addition to our efforts to support sustainable commerce,15,26,diff,empty,,
cards and accounts Visa also continues to work in areas,12,26,diff,empty,,
expertise andor brand platform can play a role,3,26,diff,empty,,
Visa is working to bring digital payments to citizens,12,11,diff,,,
climate change In 2021 Visa continued to work with transit,13,25,diff,,,
agencies in more than 400 cities worldwide to support,12,26,diff,empty,,
In 2021 Visa continued our partnership with the Global,12,10,diff,,,
Resilient Cities Network GRCN to help cities become more,3,26,diff,empty,,
resilient to the physical environmental social and economic,3,9,diff,,,
Visa is supporting the global transition to electric vehicles,24,26,diff,empty,,
by partnering with leading participants in the EVC,4,26,diff,empty,,
experience at charging stations In 2021 Visa continued,24,26,diff,empty,,
to expand usage of a dedicated merchant category code,4,26,diff,empty,,
for EVC jointly published a white paper on open loop,4,26,diff,empty,,
payments for EVC conducted a study on EVC challenges,0,26,diff,empty,,
and opportunities and served as lead supporter of the,10,26,diff,empty,,
EV Summit As we entered 2022 Visa also announced,12,26,diff,empty,,
our joining as the first payments community member of,10,10,,,,
CharIN an international charging initiative working with all,12,11,diff,,,
Visa continued our efforts to help advance sustainable,15,26,diff,empty,,
At Visa we believe in the importance of supporting public,12,26,diff,empty,,
travel and tourism through our founding partner role,3,26,diff,empty,,
policy dialogue as part of our approach to sustainable,12,10,diff,,,
with Travalyst a sustainable travel and tourism initiative,15,26,diff,empty,,
commerce decarbonization and net zero In 2021 we,4,26,diff,empty,,
founded by the Duke of Sussex together with Skyscanner,12,26,diff,empty,,
continued our participation in the Energy and Environment,12,24,diff,,,
BRT the Sustainable Finance Working Group of the,12,11,diff,,,
Visa also launched the Visa for Athens sustainable tourism,12,26,diff,empty,,
initiative contributed to the Net Zero Roadmap of the,12,26,diff,empty,,
World Travel Tourism Council and served as a member,12,26,diff,empty,,
of the World Economic Forums Global Agenda Council for,12,26,diff,empty,,
Visa remains committed to helping build and support the,10,26,diff,empty,,
In 2021 Visa joined the World Business Council for,12,26,diff,empty,,
of over 200 leading businesses working together to,3,11,diff,,,
accelerate the transition to a sustainable world Visa also,10,26,diff,empty,,
continued to serve as a Founding Partner of and contributor,3,26,diff,empty,,
to Brands for Good an initiative of Sustainable Brands,15,26,diff,empty,,
focused on building a movement among leading brands,15,26,diff,empty,,
to make sustainable living more attractive rewarding and,15,26,diff,empty,,
founding member of the Adweek Sustainability Council a,3,0,diff,,,
group comprised of CMOs and heads of sustainability from,7,0,diff,,,
the worlds top brands working to address responsible,15,11,diff,,,
Alignment with Task Force on Climate Related Financial Disclosures TCFD,13,25,diff,,,
through quarterly ESG updates to the Nominating and,12,26,diff,empty,,
quarterly and has formal responsibility for and oversight,12,7,diff,,,
Board and continues to help formalize oversight and,7,7,,,,
Visas global sustainability strategy centers on our goals,3,0,diff,,,
of achieving netzero emissions by 2040 and maintaining,25,21,diff,,,
carbon neutral operations while limiting use of offsets,12,25,diff,,,
designed to enable and encourage cardholders to engage,12,26,diff,empty,,
clients as part of our climate positive goal,13,25,diff,,,
In 2021 we formally submitted nearterm GHG reduction,25,19,diff,,,
targets to the Science Based Targets initiative SBTi The,12,26,diff,empty,,
targets covering scopes 1 2 and 3 emissions and in line,25,21,diff,,,
We continue to monitor and assess climaterelated risks,13,26,diff,empty,,
with a 15C pathway were approved by SBTi in May 2022,12,26,diff,empty,,
into our business strategy decisions See our inaugural,3,26,diff,empty,,
Green Bond report for information on the financing of our,12,26,diff,empty,,
Framework to identify assess treat monitor and report,12,26,diff,empty,,
on substantive risks Prior to FY21 we conducted a deep,18,26,diff,empty,,
dive into our climaterelated risks and opportunities in,13,26,diff,empty,,
alignment with the Task Force on ClimateRelated Financial,13,26,diff,empty,,
Disclosures TCFD This exercise analyzed both direct and,12,26,diff,empty,,
entire business for Business as Usual and 2Degree climate,18,25,diff,,,
In addition Visa has set a goal to achieve netzero,12,26,diff,empty,,
emissions by 2040 10 years ahead of the Paris Climate,25,25,,,,
Agreement goal This goal covers both direct operations,12,26,diff,empty,,
We have further developed our approach to 100,12,26,diff,empty,,
procurement options at our largest facilities and data,15,17,diff,,,
centers such as utility and renewable programs and to,12,26,diff,empty,,
This demonstrates that Visa is evolving our approach to,12,26,diff,empty,,
renewable electricity procurement to help ensure that our,24,17,diff,,,
scenarios We aim to update the TCFD assessment on a,12,10,diff,,,
The largest area of impact in our value chain lies with,3,10,diff,,,
periodic basis and leverage the findings into our existing,12,26,diff,empty,,
our suppliers We are expanding on associated metrics,17,26,diff,empty,,
As an outcome of this analysis Visa has taken notable,12,4,diff,,,
steps to reduce upstream risks in our supply chain,17,26,diff,empty,,
As part of our goal to reach netzero emissions by 2040 in,25,21,diff,,,
Beginning in 2018 we began collaborating with CDP to,12,26,diff,empty,,
2021 Visa became a new signatory of The Climate Pledge,13,25,diff,,,
an initiative cofounded by Amazon and Global Optimism,12,26,diff,empty,,
supplier engagement program we anticipate that we will,17,7,diff,,,
as well as a new member of the Climate Business Network,13,25,diff,,,
continue to utilize the CDP Supply Chain survey to collect,17,26,diff,empty,,
a World Wildlife Fund WWF initiative to accelerate action,23,23,,,,
direct data from our suppliers enhance ESG language in,17,22,diff,,,
We harness our global brand and initiatives to drive,3,26,diff,empty,,
our Supplier Code of Conduct develop supplier scorecards,17,26,diff,empty,,
create educational materials on climate topics for internal,13,25,diff,,,
beyond our direct operations An example of these,18,26,diff,empty,,
actions was the launch of Visa Eco Benefits a new package,12,11,diff,,,
limits on our directors serving on publicly traded company,7,26,diff,empty,,
accountability to our diverse set of stakeholders Our,10,0,diff,,,
boards and audit committees We limit our directors,7,12,diff,,,
including Visa or two for executive officers of publicly,7,26,diff,empty,,
traded companies including Visa The Board may grant,12,7,diff,,,
exceptions to established limits on a casebycase basis,12,26,diff,empty,,
Visa strives to reflect the diversity of our global key,8,6,diff,,,
business partners and stockholders in the makeup of,7,26,diff,empty,,
our Board To support this objective the Nominating and,12,7,diff,,,
candidates from underrepresented groups in the pool from,8,26,diff,empty,,
of April 2022 Visas overall board diversity gender race,8,7,diff,,,
ethnicity is at 64 with gender diversity specifically at 36,8,6,diff,,,
policies and practices to confirm we meet or exceed the,12,11,diff,,,
requirements of applicable laws and the New York Stock,12,26,diff,empty,,
Exchanges listing standards and that we are responsive,12,11,diff,,,
As of May 2022 Visas Board of Directors is an 11member,7,7,,,,
board with 10 independent members Al Kelly serves as,7,7,,,,
our Chief Executive Officer and Chair of the Board and,7,7,,,,
John Lundgren serves as our Lead Independent Director,7,7,,,,
the Board Our directors exhibit an effective mix of skills,7,7,,,,
Our current Board committees include Audit and Risk,12,12,,,,
pursuant to a written charter available on the Investor,12,26,diff,empty,,
recognition that ESG practices are important elements of,3,8,diff,,,
longterm corporate strategy and contribute to Visa being,3,26,diff,empty,,
incorporate and promote ESG factors that are relevant,18,26,diff,empty,,
to the Companys strategic objectives such as inclusion,3,7,diff,,,
Our commitment to ethics and compliance is captured in,0,12,diff,,,
Visa measures and monitors ethical behavior through the,0,26,diff,empty,,
our Code of Business Conduct and Ethics Code which,0,6,diff,,,
use of Regional Scorecard metrics that have direct impact,12,10,diff,,,
applies to everyone working with or on behalf of Visa,12,11,diff,,,
on performance rating decisions and associated bonus of,4,8,diff,,,
including employees contingent staff and the Board of,7,7,,,,
first line business leaders Every quarter our Compliance,3,0,diff,,,
Directors We provide a Code of Business Conduct and,7,26,diff,empty,,
leaders review status of progress against agreed upon,12,26,diff,empty,,
goals with the regional president and country managers,7,26,diff,empty,,
retention of content achieving a 100 completion rate for,8,8,,,,
and report at year end on achievement of those goals to,10,26,diff,empty,,
the Visa Chairman and CEO and President These metrics,12,26,diff,empty,,
The Code includes a supplemental Code of Ethics for,0,6,diff,,,
senior officers to engage in honest and ethical conduct in,0,26,diff,empty,,
performing their duties and provides guidelines for the,12,26,diff,empty,,
For more on our approach to executive compensation please,11,11,,,,
refer to page 7 of the report and our 2022 Proxy Statement,12,7,diff,,,
We work to maintain the trust of our stakeholders,10,26,diff,empty,,
through our culture of honesty and integrity in which we,0,0,,,,
hold ourselves to the highest ethical standards and by,0,11,diff,,,
and controls to manage legal and regulatory risk drive,12,12,,,,
an ethical culture and empower the business to achieve,0,8,diff,,,
Visas objectives legally and with integrity The Office of the,12,0,diff,,,
Chief Ethics Compliance Officer along with the business,0,12,diff,,,
leadership is responsible for Visas global compliance and,12,0,diff,,,
ethical handling of conflicts of interest and reporting of,0,26,diff,empty,,
by a third party to allow anyone to share questions,22,4,diff,,,
concerns or comments online or by phone 24 hours a day,0,26,diff,empty,,
seven days a week Additionally our Speak Up Campaign,10,26,diff,empty,,
aims to empower employees to report misconduct Our,0,26,diff,empty,,
We continue to strengthen our approach to embed,4,26,diff,empty,,
In 2021 Visa reinforced its commitment to ethical,0,26,diff,empty,,
and Audit directly impact the compensation of business,0,10,diff,,,
perspectives and contribute to policy dialogue on the future,12,10,diff,,,
In 2021 Visa participated in a range of collaborative,12,26,diff,empty,,
help shape the future of digital payments Through our,1,26,diff,empty,,
to drive digital transformation and further enable access to,2,26,diff,empty,,
Visa is committed to transparency around our political,0,0,,,,
involvement We publish an annual Visa Inc Corporate,12,26,diff,empty,,
of all US trade associations to which Visa pays annual,12,26,diff,empty,,
membership dues that are 25000 or more and if,12,26,diff,empty,,
applicable the portion of dues that were used for political,12,26,diff,empty,,
Contributing to the World Economic Forums Data for,12,22,diff,,,
Visa contributes its expertise in digital payments to,0,26,diff,empty,,
Growth for All focused on the growth of digital,3,4,diff,,,
goals such as supporting the government of Japan in,12,26,diff,empty,,
dialogue on the nexus of fintech innovation and digital,3,3,,,,
expenditures In the United States we disclose all,12,26,diff,empty,,
Through Visa University we also provide training and,2,8,diff,,,
PAC in accordance with the requirements of the Federal,12,26,diff,empty,,
around the world to allow us to foster the exchange of,12,26,diff,empty,,
Election Commission In 2021 we made updates to our,12,26,diff,empty,,
ideas on legal and economic aspects of digital,12,12,,,,
PAC Giving Criteria for proposed contributions which was,12,26,diff,empty,,
Visa also engages in strategic partnerships with a wide range,3,26,diff,empty,,
think tanks and other policy organizations to share,12,4,diff,,,
Collaborating with the Institute of International Finance on,12,25,diff,,,
Relationships are at the heart of Visas business We know,10,26,diff,empty,,
that trust must be continuously earned and are committed,0,26,diff,empty,,
to being a transparent and reliable partner in business and,0,26,diff,empty,,
we serve Visa operates globally and seeks to comply with,12,26,diff,empty,,
organization to collect data and measure the ESG impact,3,10,diff,,,
responsibly and sustainably extends to our suppliers and,17,26,diff,empty,,
of the Supplier Code of Conduct Supplier Code and,17,26,diff,empty,,
Visa has expanded its engagement with our top suppliers,17,7,diff,,,
requests for proposal as part of weighted scoring for,12,26,diff,empty,,
suppliers in addition to diversity and social responsibility,8,10,diff,,,
Our global Supplier Code outlines our expectations in,17,26,diff,empty,,
A global team of tax professionals in close coordination,12,26,diff,empty,,
with business units manages tax affairs in every Visa,12,26,diff,empty,,
region Everyone working for or on behalf of Visa shares a,12,11,diff,,,
responsibility to follow our Code of Business Conduct and,0,0,,,,
Ethics and work with integrity Visa has a zerotolerance,0,0,,,,
approach to tax evasion or the facilitation of tax evasion,12,26,diff,empty,,
interest and other aspects of responsible business We,12,26,diff,empty,,
reference the Supplier Code in our global Governing,17,26,diff,empty,,
Agreements with suppliers and in our Global Sourcing,17,26,diff,empty,,
Policy We also send the Supplier Code to new suppliers,17,12,diff,,,
When identifying new suppliers to work with Visa we aim,17,26,diff,empty,,
oversight committees and ultimately the Board of Directors,7,7,,,,
to partner with suppliers that share the same respect for,17,4,diff,,,
In addition to following the letter of the law we strive to,12,12,,,,
adhere to the spirit of tax laws Visa insists on adherence,12,26,diff,empty,,
to our values honoring our commitments and avoiding,10,0,diff,,,
activities that could adversely affect our reputation We,0,26,diff,empty,,
make tax planning decisions in a manner that is consistent,12,26,diff,empty,,
evaluating the tax implications and risks related to,12,26,diff,empty,,
Visas statement on tax compliance and governance is,12,0,diff,,,
international human rights standards such as the Universal,10,10,,,,
human rights should be consistent with the UN Guiding,10,10,,,,
Principles on Business and Human Rights Suppliers are,10,10,,,,
expected to comply with all applicable legal requirements,12,12,,,,
In 2021 Visa took additional steps to engage prospective,12,26,diff,empty,,
integration of various ESG topics and plans to improve,3,26,diff,empty,,
To complement these efforts we are partnering with,12,26,diff,empty,,
Expanding engagement with diverse suppliers is a priority,17,7,diff,,,
business imperative that adds value to our brand provides,3,26,diff,empty,,
a competitive advantage and reflects our customer base,4,4,,,,
We strive to include inclusion and diversity provisions in,8,7,diff,,,
new sourcing agreements in North America operations and,17,26,diff,empty,,
commit to working with qualified suppliers who fully meet,17,11,diff,,,
the criteria established in our Supplier Diversity Program,8,6,diff,,,
Visa partners with a thirdparty supplier to provide up to,17,26,diff,empty,,
our suppliers allowing us to report more accurately with,17,26,diff,empty,,
As part of Visas Stand Together Initiative we have made,10,26,diff,empty,,
significant investments in and commitments to fostering a,12,26,diff,empty,,
diverse supplier base Our progress on the following goals,17,26,diff,empty,,
is reported internally to the Visa Executive Committee on,12,26,diff,empty,,
We recognize our responsibility to respect and where,10,0,diff,,,
a quarterly basis identifying progress and opportunities for,10,26,diff,empty,,
Increasing the number of diverse suppliers in our,17,26,diff,empty,,
in the Universal Declaration of Human Rights and the,10,10,,,,
Fundamental Principles and Rights at Work Our approach,10,10,,,,
to respecting human rights is informed by the United,10,10,,,,
Nations Guiding Principles on Business and Human Rights,10,10,,,,
The HRWG shares progress with members of the Visa,12,26,diff,empty,,
executive team and Board of Directors on a regular basis,7,7,,,,
of its overarching ESG responsibility as detailed in the,3,0,diff,,,
Rights Impact Assessment in 2020 Through this global,10,10,,,,
risks resulting from our operations network supply chain,17,26,diff,empty,,
Requiring diverse sourcing options for spend across RFPs,4,26,diff,empty,,
information and data on their specific use of small and,22,22,,,,
diverse suppliers We have implemented a system to track,17,26,diff,empty,,
Visa also invests in tools and memberships with diverse,8,26,diff,empty,,
In 2021 Visa expanded Supplier Diversity programs to,8,6,diff,,,
on data availability The expansion focused on small and,1,4,diff,,,
individuals For example an area of focus in South Africa,10,26,diff,empty,,
was on women and the Broad Based Black Economic,11,26,diff,empty,,
Informed by this assessment our human rights strategy,10,10,,,,
In 2021 Visa advanced our human rights due diligence,10,10,,,,
focuses on mitigating risks emanating from Visas role as aan,18,26,diff,empty,,
Conducting a review of the human rights implications,10,10,,,,
We acknowledge and respect the human rights of each,10,10,,,,
of artificial intelligence AI and Visas current approach,1,26,diff,empty,,
employee Our Code of Business Conduct and Ethics,0,6,diff,,,
a workplace safe from retaliation Policies contributing to,0,8,diff,,,
the respect of human rights of our employees include,10,10,,,,
We acknowledge and respect the human rights of,10,10,,,,
workers in our supply chain Our Supplier Code outlines,17,26,diff,empty,,
stakeholders at the Centre for Sport and Human,10,10,,,,
Rights as cofounding supporter and member of the,10,10,,,,
Engaging with major sporting bodies and other human,12,10,diff,,,
rights stakeholders to help advance human rights in,10,10,,,,
Reviewing Visas approach to human rights due diligence,10,10,,,,
We publish an annual UK Modern Slavery Act Transparency,0,0,,,,
Statement highlighting our efforts to help ensure slavery,11,26,diff,empty,,
and human trafficking are not taking place in our business,0,10,diff,,,
As financial crimes can support and contribute to human,0,10,diff,,,
As a sponsor of major sports bodies and events Visa,12,26,diff,empty,,
Council member of the Centre for Sport and Human,23,10,diff,,,
In 2021 CSHR announced a strategic plan for the,12,26,diff,empty,,
challenges and trends in sport and human rights and,10,10,,,,
describes how CSHR will seek to address them in,12,26,diff,empty,,
Human Rights as well as a shared commitment to,10,10,,,,
rights abuses such as human trafficking we are committed,10,10,,,,
We incorporate respect for human rights into the,10,10,,,,
and sponsorships including issues at the intersection of,12,26,diff,empty,,
