paragraph,predict_label,count,different,empty,diff rate,empty rate
perspectives and cultural experiences BALANCED TENURE,8,26,diff,empty,,
Recognizing that our businesses and operations are varied and global the Nominating and Governance Committee continually assesses the overall diversity 4 60s,8,7,diff,,,
of the Board includes diversity as a specific factor when conducting any search for Board candidates and strives to maintain an appropriate balance of tenure 6 510 years,8,7,diff,,,
and fresh perspectives among directors,8,26,diff,empty,,
All figures as of May 2022,12,26,diff,empty,,
Board of Directors and Committees ESG plays an essential role in our business and operating strategies and we recognize the importance of ESG to our customers employees communities and shareholders Our Board of Directors executive leadership and employees are committed to effectively managing ESG topics We design our governance policies and processes to provide appropriate oversight of significant ESG issues relevant to ITT These policies and processes as well as areas of focus most relevant given our business and industry are informed by proactive engagement with our shareholders as well as other stakeholders including the SASB,12,7,diff,,,
Our Board provides active oversight of the full range of ESG topics Management works closely with the Board to identify relevant ESG risks and opportunities to enhance our bottom line and deliver longterm financial value to our shareholders The Nominating and Governance Committee has overall responsibility for sustainability and other ESG initiatives In addition each Committee has primary responsibility for oversight of other specific aspects of the Companys ESG initiatives as stated in their respective charters,3,7,diff,,,
ESG Management Approach The ITT Environmental Safety Health and Security ESHS Council is an internal team of senior executives that drives our daytoday management of ESHS matters and establishes corporatewide processes,18,11,diff,,,
The ESHS Council meets monthly and includes our General Counsel Director of Environmental Affairs and the executive directorlevel ESH leaders embedded in each of our Value Centers Members of the ESHS Council provide regular reports to the Board and our Committees including quarterly reports on safety performance to the full Board and an annual review of environmental liabilities and assets provided to our Audit Committee,12,7,diff,,,
In addition in 2021 we established an Environmental Task Force led by our Chief Financial Officer comprised of leaders in our ESHS Council finance research and development and supply chain management Our Environmental Task Force meets monthly to discuss green capex initiatives establish corporatewide environmental and sustainability goals and identify sustainability related opportunities across our Value Centers,17,9,diff,,,
BOARD OF DIRECTORS Receives regular reports from management regarding matters related to ESHS and provides oversight of sustainability and other ESG initiatives primarily through its Committees,12,7,diff,,,
cybersecurity and other information technology risks controls and procedures,1,1,,,,
liabilities and assets including the accuracy of budgeting and the forecasting process related to environmental liabilities,12,9,diff,,,
Compensation and Human Capital Committee,12,10,diff,,,
Oversees sustainability in general with an emphasis on assessing the effectiveness of ITTs Ethics and Compliance program and charitable initiatives,0,12,diff,,,
investor relations department regarding sustainability initiatives at least annually,12,10,diff,,,
Oversight in developing and setting the timing of the emissions target outlined in this report,25,7,diff,,,
Oversees ITTs human capital management programs including responsibilities relating to the compensation and benefits of our executive officers and the recruitment development and retention of diverse talent necessary to ensure our success,8,8,,,,
Receives regular briefings from our Chief Human Resources Officer regarding diversity equity and inclusion as well as written reports at least once a quarter,8,10,diff,,,
Environmental Task Force Internal team that establishes corporatewide environmental and sustainability goals and identifies sustainabilityrelated opportunities across our Value Centers,3,9,diff,,,
Environmental Safety Health Security Council Internal team that drives daytoday management of ESHS matters establishes corporatewide processes and provides operational execution of the goals and targets set by Environmental Task Force,12,9,diff,,,
We value our shareholders views and believe effective corporate governance includes constructive,12,0,diff,,,
conversations with investors In 2021 we reached out to shareholders representing approximately 76 of,12,26,diff,empty,,
ITTs outstanding shares and engaged with shareholders representing over 40 of outstanding shares We,7,26,diff,empty,,
also conducted outreach to the two main proxy advisory firms and met with one of those firms Engaging,12,7,diff,,,
with shareholders helps us better understand their priorities and perspectives and provides the company with,12,26,diff,empty,,
actionable feedback regarding corporate governance executive compensation and sustainability practices,12,0,diff,,,
ITT has a longstanding global policy against using company resources to contribute to political parties political,12,12,,,,
action committees PACs candidates or government officials even when lawfully permitted ITT does not,12,26,diff,empty,,
currently operate a PAC and does not involve itself in the political affairs of any country No company funds,12,26,diff,empty,,
or assets are allowed to be used for any partisan political purposes All employee political lobbying and civic,12,8,diff,,,
activity must comply with applicable laws our Code of Conduct and our policies,12,26,diff,empty,,
In June 2022 we held our first investor day in over a decade and used the event to engage with over 125 attendees During our investor day our Chief Financial Officer specifically addressed our sustainability priorities environmental projects climatefriendly product innovations and robust corporate governance practices,3,0,diff,,,
ITT Investor Day June 2022,12,26,diff,empty,,
Effective risk management is critical for achieving,18,11,diff,,,
executive leadership team leads ITTs ERM,3,8,diff,,,
Board and Committee Roles in Oversight of Risk,7,7,,,,
program Risk leaders are assigned to each,18,12,diff,,,
shareholder value Risk management is integral,18,7,diff,,,
enterprise risk and are responsible for monitoring,18,12,diff,,,
to our strategic planning process business,3,26,diff,empty,,
the execution of mitigation strategies ITTs,3,5,diff,,,
decisionmaking and the daytoday operations,12,26,diff,empty,,
Nominating and Governance and Audit Committees,12,12,,,,
of our company Our executive leadership team,7,8,diff,,,
receive a formal ERM update at least annually,12,26,diff,empty,,
with oversight from our Board of Directors and our,7,7,,,,
additionally our full Board receives reports as needed,7,7,,,,
Board Committees holds primary responsibility for,7,7,,,,
identifying evaluating managing and mitigating,3,26,diff,empty,,
ITTs Enterprise Risk Management ERM program,18,11,diff,,,
focuses on identifying assessing monitoring,2,21,diff,,,
and communicating the companys strategic,3,26,diff,empty,,
operational financial compliance legal and reputational risks This includes risks concerning,12,12,,,,
health and safety talent attraction and retention,8,6,diff,,,
business continuityincluding the effects of climate,13,25,diff,,,
change on our continuous operationssupply chain,17,26,diff,empty,,
The ERM program provides enterprisewide insight,12,26,diff,empty,,
into individual risks and the netrisk we face and,18,26,diff,empty,,
synthesizes this input to create a dynamic register,4,26,diff,empty,,
of risks The business actively manages these risks,18,26,diff,empty,,
as part of standard operating procedure and not as,12,26,diff,empty,,
A Steering Committee chaired by ITTs Chief Financial Officer who serves as a liaison to our,12,26,diff,empty,,
Responsible Divestiture of Legacy Liabilities,18,26,diff,empty,,
On July 1 2021 ITT divested 100 of the equity of,18,6,diff,,,
InTelCo Management LLC formerly a whollyowned,7,11,diff,,,
subsidiary that holds longterm liabilities including,12,26,diff,empty,,
asbestos liabilities and related insurance assets to,12,18,diff,,,
Delticus a portfolio company of Warburg Pincus As a,18,26,diff,empty,,
result of the transaction ITT removed all pending and,12,26,diff,empty,,
future legacy asbestos obligations related insurance,12,18,diff,,,
assets and associated deferredtax assets from,12,26,diff,empty,,
the companys consolidated balance sheet ITT was,18,26,diff,empty,,
indemnified for all legacy asbestos liabilities,12,26,diff,empty,,
The transaction was the culmination of a,4,26,diff,empty,,
multiyear strategy to reduce ITTs legacy liability,18,26,diff,empty,,
profile By divesting our legacy asbestos liabilities ITT removed a risk and now has a more attractive,18,12,diff,,,
free cash flow profile without the burden of legacy,18,26,diff,empty,,
also allows management to focus on the core,3,11,diff,,,
businesses including organic and inorganic growth,6,4,diff,,,
BOARD OF DIRECTORS The Board is charged with oversight of the Companys risk management policies and practices with the objective of ensuring appropriate risk management systems are employed throughout the Company The Board monitors overall corporate performance the integrity of the Companys financial controls and the effectiveness of its legal compliance and enterprise risk management programs risk governance practices and risk mitigation efforts,0,12,diff,,,
Nominating Governance Committee Oversees ITTs overall risk management program Also evaluates risks in connection with the Companys corporate governance structures and processes and risks related to other primarily nonfinancial matters for example business continuity planning and sustainability,18,12,diff,,,
Audit Committee Oversees ITTs policies on risk assessment and management and oversees risks related to our financial statements the financial reporting process accounting matters and other areas of significant financial risk Assesses risks related to legal and regulatory matters that may have a material impact on our financial statements,18,12,diff,,,
Compensation and Human Capital Committee Oversees risks related to compensationrelated matters management succession planning human capital management and corporate culture,18,11,diff,,,
MANAGEMENT The Companys internal audit function has primary oversight responsibilities over risk management and engages with other members of management to monitor and analyze various risks Each Board Committee receives regular reports from management within the relevant expertise of that committee,18,11,diff,,,
Cybersecurity and data governance are rapidly,1,0,diff,,,
Our Board of Directors ultimately oversees the,7,7,,,,
ITT maintains a 247 cybersecurity command,1,1,,,,
evolving areas The increasing frequency and,23,26,diff,empty,,
companys cybersecurity program ITTs Chief,1,1,,,,
center staffed by trained professionals with,2,26,diff,empty,,
Protecting personal data is particularly important,22,22,,,,
complexity of cyber threats has heightened,1,26,diff,empty,,
Information Security Officer supports our,1,22,diff,,,
specialized tools and technology for monitoring,12,21,diff,,,
to ITT As an international organization with,12,26,diff,empty,,
the importance of sound cybersecurity and,1,1,,,,
Chief Information Officer leads the cybersecurity,1,1,,,,
and addressing potential cybersecurity threats We,1,1,,,,
employees customers and suppliers all over the,17,26,diff,empty,,
data governance practices ITTs information,22,0,diff,,,
team and is responsible for global cybersecurity,1,1,,,,
evaluate cybersecurity tools and programs regularly,1,1,,,,
globe we are committed to implementing robust,12,26,diff,empty,,
security approach aligns with the best practices,1,11,diff,,,
operations Our Chief Information Security Officer,1,22,diff,,,
and update them as needed,12,26,diff,empty,,
data privacy standards that protect individuals and,1,22,diff,,,
established by the National Institute of Science,23,26,diff,empty,,
also coordinates with internal groups to develop,12,26,diff,empty,,
and Technology cybersecurity framework We,1,1,,,,
policies and best practices to facilitate a resilient,3,11,diff,,,
continually adjust our strategy to meet business,3,26,diff,empty,,
information security program ITTs Chief Information,1,22,diff,,,
and regulatory requirements and address issues,12,26,diff,empty,,
Officer provides regular updates to the Board on our,7,7,,,,
we identify through risk management programs,18,11,diff,,,
cybersecurity position Complementing these formal,18,1,diff,,,
ITT is committed to maintaining a strong set of,12,26,diff,empty,,
reports the Board regularly receives information,12,7,diff,,,
cybersecurity practices to protect both our own,1,1,,,,
related to operational risks including data privacy,1,22,diff,,,
data and that of our stakeholders,22,22,,,,
Globally ITTers complete a mandatory annual,12,26,diff,empty,,
cybersecurity training program that covers an array,1,1,,,,
See ITTs Global Privacy Policy,1,6,diff,,,
of data management topics and best practices,1,11,diff,,,
We also conduct an ongoing phishing test campaign,1,1,,,,
to raise employee awareness of potential email and,8,8,,,,
text vulnerabilities ITTs cybersecurity team provides,1,1,,,,
regular updates on cybersecurity topics to employees,1,1,,,,
Thirdparty contractors with whom we share,17,4,diff,,,
personal data must adhere to and comply with,22,22,,,,
all relevant data protection and security laws,1,22,diff,,,
respective regulation and our data privacy,22,22,,,,
ITT is committed to ethical business conduct,0,26,diff,empty,,
does not seem right or appears to conflict,4,7,diff,,,
concern in good faith is subject to appropriate,12,26,diff,empty,,
everywhere we operate In October 2022 we,3,26,diff,empty,,
trade compliance antitrust insider trading and,0,0,,,,
with our Code of Conduct a policy or the law,12,12,,,,
discipline up to and including termination,0,26,diff,empty,,
updated our Code of Conduct which serves as,0,26,diff,empty,,
environmental protection and human rights,10,9,diff,,,
employees can use internal reporting channels,12,26,diff,empty,,
a guide to ethical business conduct Our Code,0,26,diff,empty,,
applies to everyone at ITTofficers directors,7,26,diff,empty,,
worldwide employees temporary and parttime,11,26,diff,empty,,
workers and contractorsand is a core component,11,26,diff,empty,,
of our ethics and compliance program We require,0,12,diff,,,
every ITTer to affirm they will adhere to it when,12,26,diff,empty,,
We conduct training on our Code of Conduct,0,8,diff,,,
annually and in 2021 we had an 85 completion,12,26,diff,empty,,
rate We reinforce the content of our Code through,12,26,diff,empty,,
additional regular training which focuses on specific policies set out in our Code such as respect in the,12,8,diff,,,
We regularly monitor our ethical principles against,0,26,diff,empty,,
available benchmarks to ensure our approach reflects,4,26,diff,empty,,
best practices and emerging standards ITTs audit,0,11,diff,,,
rotation schedule includes an audit of ITTs policies,12,12,,,,
and procedures and captures the vast majority of our,12,26,diff,empty,,
operations within a threeyear period,3,26,diff,empty,,
Speaking Up Whistle Blower Programs and Reporting Ethics Concerns At ITT we encourage our employees to raise,0,6,diff,,,
concerns and report suspected wrongdoing,0,26,diff,empty,,
We nurture an environment where all team,8,26,diff,empty,,
members feel free to speak up If something,10,26,diff,empty,,
or the ITT Ethics Helpline to raise issues,0,6,diff,,,
Whistleblowers can choose to give their name,0,26,diff,empty,,
and contact information or remain anonymous,22,26,diff,empty,,
where permitted by law ITTs Ethics Helpline is,0,12,diff,,,
available via the Internet 24 hours a day seven,24,26,diff,empty,,
days a week In many locations ITTers also can,11,26,diff,empty,,
make a local call in their local language to report,10,26,diff,empty,,
a concern 24 hours a day seven days a week,11,26,diff,empty,,
Alleged violations of ITTs Code of Conduct,0,26,diff,empty,,
policies or laws are investigated by the appropriate,12,26,diff,empty,,
parties with the full cooperation of employees until,11,26,diff,empty,,
the situation is resolved ITT takes appropriate,12,26,diff,empty,,
actions based on the findings of any investigation,12,26,diff,empty,,
Employees found to have violated our Code of,0,26,diff,empty,,
Conduct policy or laws are subject to discipline,12,12,,,,
up to and including termination We provide our,11,26,diff,empty,,
Nominating and Governance Committee updates,12,0,diff,,,
ITT does not condone any form of retaliation,0,26,diff,empty,,
on our Ethics and Compliance Program including,0,12,diff,,,
against those who raise a concern in good faith,12,26,diff,empty,,
investigations at least four times per year,0,26,diff,empty,,
Anyone retaliating against someone raising a,0,26,diff,empty,,
