paragraph,predict_label,count,different,empty,diff rate,empty rate
commitment in its own unique way As we pursue,10,26,diff,empty,,
consistently to all team members regardless of,8,26,diff,empty,,
a strategy to support the operating principles of,3,26,diff,empty,,
role region or operating company,7,26,diff,empty,,
compete collectively operate collaboratively and,4,26,diff,empty,,
innovate digitally our culture will now reflect this,3,8,diff,,,
same alignment over time Based on extensive,4,26,diff,empty,,
A winning culture leads to winning strategies,4,8,diff,,,
It sparks the development of ideas products,15,4,diff,,,
research a global enterprisewide culture quality,3,4,diff,,,
and services that help better serve our,15,26,diff,empty,,
action team has identified enterprise values and behaviors to evolve our culture from now to next,10,0,diff,,,
customers As we face challenges and change our new common culture values and behaviors,8,0,diff,,,
will provide direction and inspiration for team,8,26,diff,empty,,
Our five culture values are grounded in everything,10,0,diff,,,
members and continue to differentiate us as an,8,26,diff,empty,,
that makes FedEx specialculture fundamentals,18,26,diff,empty,,
strategic operating principles brand and,3,26,diff,empty,,
implemented automated hiring processes to,8,26,diff,empty,,
Within the ground transportation industry,17,17,,,,
simplify the application process for frontline,4,26,diff,empty,,
many parttime workers pursue temporary,11,26,diff,empty,,
candidates and acquisition teams FedEx,4,26,diff,empty,,
employment opportunities that allow them to,8,11,diff,,,
Logistics leveraged textbased recruiting to,4,17,diff,,,
exit and reenter the workforce more frequently,8,11,diff,,,
promote job opportunities to targeted groups,8,26,diff,empty,,
based on their needs At FedEx we diligently,2,26,diff,empty,,
of potential candidates and expanded virtual,8,26,diff,empty,,
strive to retain full and parttime team members,8,26,diff,empty,,
interviews and hiring to increase pool diversity,8,6,diff,,,
through high levels of engagement competitive,4,7,diff,,,
We continue to develop our data tracking,22,22,,,,
wages enhanced benefits flexible scheduling,11,11,,,,
processes to inform and enhance our,12,26,diff,empty,,
and career development programs For more,8,4,diff,,,
detailed information on employee recruitment,8,8,,,,
and retention see the Data appendix,22,8,diff,,,
We implemented our firstever enterprisewide,12,26,diff,empty,,
US National Hiring Day in September 2021 This,8,26,diff,empty,,
Team member feedback is extremely valuable,10,26,diff,empty,,
included nearly 70 inperson events across 20,4,26,diff,empty,,
and we provide several engagement methods,10,7,diff,,,
states and a virtual career fair that attracted,8,26,diff,empty,,
such as annual surveys employee networks and,8,8,,,,
candidates from across the country These,7,26,diff,empty,,
direct feedback which help us understand and,2,26,diff,empty,,
events helped us make significant progress in,12,26,diff,empty,,
act upon employee concerns and expectations,10,8,diff,,,
our hiring outreach nationwide and allowed us,8,26,diff,empty,,
We conduct annual surveys to measure,12,26,diff,empty,,
to highlight why FedEx is a great place to work,3,26,diff,empty,,
employee perspectives on culture engagement,8,8,,,,
Globally we hired 366973 full and parttime,11,26,diff,empty,,
and diversity Senior leaders review these results,8,6,diff,,,
team members in FY21 largely to keep up with,3,26,diff,empty,,
to inform leadership development plans,8,8,,,,
increased shipping volumes However turnover,12,26,diff,empty,,
for parttime team members primarily package,7,26,diff,empty,,
We are committed to compensating our,4,26,diff,empty,,
handlers at our sorting locations was 136,11,26,diff,empty,,
during the fiscal year while fulltime employee,11,8,diff,,,
turnover was 17 Turnover rates among,0,26,diff,empty,,
parttime frontline workers in a number of,11,26,diff,empty,,
industries are historically higher than among,4,26,diff,empty,,
other employee groups and rates have been,11,8,diff,,,
further exacerbated by the ongoing pandemic,13,26,diff,empty,,
employees fairly and respect the rights of team,11,10,diff,,,
members to unionize FedEx Express pilots are,11,26,diff,empty,,
represented by the Air Line Pilots Association,12,26,diff,empty,,
International ALPA and are employed under a,8,26,diff,empty,,
collective bargaining agreement and a small,11,11,,,,
number of our other employees are unionized,11,26,diff,empty,,
We regularly meet with union representatives,11,26,diff,empty,,
to discuss and bargain where appropriate,12,26,diff,empty,,
At FedEx our people form the foundation of our,8,26,diff,empty,,
strong reputation and stand at the heart of our,0,26,diff,empty,,
success We are dedicated to recruiting,8,26,diff,empty,,
retaining and developing our team members,8,26,diff,empty,,
While many sectors were forced to cut jobs,11,11,,,,
during the early phases of the pandemic FedEx,13,26,diff,empty,,
continued to hire new team members and,8,26,diff,empty,,
However we are facing industrywide labor shortages as a result of the pandemic and other,11,11,,,,
external workforce shifts We remain committed,11,11,,,,
to creating quality employment opportunities for,8,6,diff,,,
our team members across the globe and we,7,26,diff,empty,,
encourage current team members to apply for,8,26,diff,empty,,
opportunities between operating companies to,4,26,diff,empty,,
further enhance their career path,8,26,diff,empty,,
Throughout the COVID19 pandemic FedEx has,5,26,diff,empty,,
continued to operate in impacted areas,5,26,diff,empty,,
connecting people with goods and services and,15,26,diff,empty,,
delivering critical medical supplies to health care,5,6,diff,,,
providers and communities around the world,10,26,diff,empty,,
We attract talented candidates through a,8,26,diff,empty,,
number of creative strategies such as social,10,10,,,,
programs and talent recruitment from,8,8,,,,
We provide all eligible full and parttime,11,26,diff,empty,,
team members and their eligible dependents,8,26,diff,empty,,
with a competitive benefits package comprised,4,11,diff,,,
of holistic health care wellness retirement,2,9,diff,,,
and other offerings Our many integrated,6,26,diff,empty,,
employee benefits support team member,9,8,diff,,,
quality of life and enable a flourishing workplace,9,6,diff,,,
Our benefits packages not only support team,12,11,diff,,,
members and their families but also contribute,10,26,diff,empty,,
to stronger communities where our team,10,26,diff,empty,,
We cover approximately 70 of total eligible,12,26,diff,empty,,
health and disability costs for approximately,9,6,diff,,,
227000 participating full and parttime team,12,26,diff,empty,,
members in the US as of January 2022 This,12,26,diff,empty,,
collection of health benefits includes flexible,9,11,diff,,,
options in medical behavioral dental vision,2,26,diff,empty,,
and pharmacy coverage with enhanced member,2,26,diff,empty,,
support services Through our plan offerings,2,26,diff,empty,,
team members pay lower contributions than the national average,12,26,diff,empty,,
In FY21 we continued to focus on team member,8,26,diff,empty,,
safety during the ongoing COVID19 pandemic,14,6,diff,,,
We offered free onsite COVID19 tests and,4,26,diff,empty,,
vaccines to all workers and badged vendors,11,26,diff,empty,,
at select locations All US team members and,8,26,diff,empty,,
their eligible spouses who receive a COVID19 vaccine can earn 100 in additional Health,2,6,diff,,,
Reimbursement Account HRA credits or Health,12,6,diff,,,
Savings Account HSA contributions for 2022,12,26,diff,empty,,
We also offered a onetime HRA credit of up to,12,26,diff,empty,,
500 to cover COVID19 outofpocket costs,18,26,diff,empty,,
incurred in 2020 or 2021 In 2022 this onetime,12,26,diff,empty,,
HRA credit continues to be available for,12,26,diff,empty,,
fully vaccinated team members and spouses,9,26,diff,empty,,
To enable team members to connect virtually,22,26,diff,empty,,
with medical professionals we continued to,9,26,diff,empty,,
expand our free telemedicine options which,12,26,diff,empty,,
team members used over 19000 times in 2021,8,26,diff,empty,,
We also operated a vaccine information site and,22,26,diff,empty,,
call center to provide COVID19 resources to,2,26,diff,empty,,
We are committed to supporting the mental,2,9,diff,,,
health and wellbeing of our team members,9,6,diff,,,
Employees and eligible dependents have access,2,26,diff,empty,,
to 247 confidential counseling services through,2,26,diff,empty,,
our Employee Assistance Program EAP and,11,8,diff,,,
Mental HealthSubstance Use benefits Our,9,9,,,,
WorkLife Balance Program offered to all US,11,26,diff,empty,,
team members provides guidance and,10,26,diff,empty,,
personalized resources for support on life,2,26,diff,empty,,
challenges such as child care parenting and,2,11,diff,,,
financial concerns FedEx Services FedEx,18,26,diff,empty,,
Corporation and FedEx Express hosted events,12,26,diff,empty,,
in FY21 focused on team member wellness,9,9,,,,
selfcare and stress management in addition,9,11,diff,,,
to launching new worklife flow best practices,15,11,diff,,,
FedEx also offers Critical Incident Support,5,26,diff,empty,,
including medical financial and behavioral,2,26,diff,empty,,
services to team members who have been,10,26,diff,empty,,
impacted by a traumatic event The FedEx,5,26,diff,empty,,
Purple Ribbon program supports eligible team,12,26,diff,empty,,
members and their family members affected by,9,26,diff,empty,,
catastrophe personal crisis or tragedy by,5,26,diff,empty,,
During the COVID19 pandemic many team,5,26,diff,empty,,
providing financial assistance In FY21 FedEx,12,26,diff,empty,,
members transitioned to remote work settings,8,26,diff,empty,,
awarded approximately 307000 to team,12,26,diff,empty,,
FedEx Services and FedEx Corporation are,18,26,diff,empty,,
We offer competitive retirement benefits to US,4,11,diff,,,
team members including pension and 401k,12,26,diff,empty,,
plans for eligible employees US employees,8,26,diff,empty,,
hired on or after January 1 2020 and certain,8,26,diff,empty,,
existing employees can participate in an all,8,26,diff,empty,,
401kplan with an enhanced matching,12,26,diff,empty,,
contribution of up to 8 of compensation,11,11,,,,
beginning January 1 2022 We offer pension,12,26,diff,empty,,
plans to certain eligible employees in addition to,8,26,diff,empty,,
creating a workplace of the future through the,8,8,,,,
Purple Flex program by supporting a variety of flexible work options and leveraging talent,8,8,,,,
located throughout the US where appropriate,12,26,diff,empty,,
FedEx Express provides a Hybrid Workplace,6,8,diff,,,
Guide to support managers and employees along,8,26,diff,empty,,
with virtual management upskilling tools in the,15,11,diff,,,
AsiaPacific APAC region Additionally the FedEx,3,26,diff,empty,,
Express global Learning Innovation for Tomorrow,3,3,,,,
LiFT program trains and upskills employees to future proof our workforce and provide them with,8,11,diff,,,
a 401k plan with a match of up to 35 FedEx,18,26,diff,empty,,
the skills of tomorrow FedEx Express developed,8,26,diff,empty,,
also supports families with paid parental leave,11,26,diff,empty,,
LiFT based on our Future of Work survey,3,26,diff,empty,,
and financial assistance with adoptions,2,26,diff,empty,,
response and LiFT centers on upskilling our team,5,5,,,,
members for the next five years and beyond,8,26,diff,empty,,
We are dedicated to providing all of our team,2,26,diff,empty,,
members with learning and development,8,4,diff,,,
opportunities to advance their careers at FedEx,8,26,diff,empty,,
All new employees complete our Core New,8,26,diff,empty,,
onboarding experience that covers topics,15,26,diff,empty,,
sustainability and DEI We leverage virtual and,15,0,diff,,,
augmented reality learning tools to safely deliver,2,26,diff,empty,,
interactive learning opportunities during the,2,26,diff,empty,,
The FedEx Learning Center provides all team,2,26,diff,empty,,
members with access to over 25000 online,2,26,diff,empty,,
courses enabling them to heighten their learning,2,26,diff,empty,,
experience efficiently and conveniently See the,24,26,diff,empty,,
Data appendix for information on team member,8,22,diff,,,
Our operating companies are continuing the,3,26,diff,empty,,
transition to ongoing employee coaching and feedback instead of annual performance,8,8,,,,
reviews providing more opportunity for,12,26,diff,empty,,
employees to drive their career development,8,4,diff,,,
FedEx Services and FedEx Corporation host,4,26,diff,empty,,
educational webinars to provide leaders with,2,26,diff,empty,,
skills to coach in a hybrid workplace,2,8,diff,,,
In addition to our holistic training program,2,8,diff,,,
FedEx Services and FedEx Corporation led the,18,26,diff,empty,,
each operating company offers resources and,3,26,diff,empty,,
first virtual Global Leadership Corps in FY21,3,8,diff,,,
opportunities for career growth and education,8,4,diff,,,
where participants supported nonprofits in,12,26,diff,empty,,
to all full and parttime employees In 2021,11,26,diff,empty,,
Brazil In Latin America we launched the Future,3,26,diff,empty,,
FedEx Express launched Whats Next a career,3,26,diff,empty,,
Leaders Program to develop high potential,8,26,diff,empty,,
journey app designed to increase visibility,15,26,diff,empty,,
employees and we anticipate expanding the,8,26,diff,empty,,
of FedEx jobs based on employee interest,4,8,diff,,,
program throughout the Latin America and,3,26,diff,empty,,
education and goals and to connect team,2,26,diff,empty,,
members to resources to help advance their,10,26,diff,empty,,
careers In APAC FedEx Express implemented,8,26,diff,empty,,
a virtual learning academy the Learning Arena,2,26,diff,empty,,
To help team members pursue higher education,2,26,diff,empty,,
we provided more than 17 million in tuition,2,26,diff,empty,,
to enhance critical skills in addition to an internal,2,26,diff,empty,,
assistance to almost 11000 employees in FY21,11,26,diff,empty,,
coaching program to engage high potential,2,26,diff,empty,,
The Learning inspired by FedEx LiFE partnership,2,10,diff,,,
managers FedEx Freight offers a 90day,18,26,diff,empty,,
leadership intensive program the Action,8,8,,,,
Learning Process ALP which brings leaders,8,26,diff,empty,,
together to solve realworld organizational,3,26,diff,empty,,
problems leveraging key leadership skills,8,8,,,,
and concepts ALP has led to about a 20,4,26,diff,empty,,
between FedEx Express and The University of,12,26,diff,empty,,
Memphis provides team members with the,8,26,diff,empty,,
opportunity to earn free college degrees online,2,26,diff,empty,,
This program is now open to team members at all,8,26,diff,empty,,
FedEx Express hub and airport locations in the,3,26,diff,empty,,
US as well as to all USbased FedEx Logistics,3,17,diff,,,
promotion rate for participants to date In FY22,12,26,diff,empty,,
and all Memphisbased FedEx Supply Chain,17,26,diff,empty,,
FedEx Logistics will launch the Building Business,17,17,,,,
employees In FY21 we expanded the LiFE,8,26,diff,empty,,
Leaders and Leading Leaders programs in,8,26,diff,empty,,
program by adding a mentoring component and,8,26,diff,empty,,
addition to an updated Leadership Foundations,8,8,,,,
extending coverage to over 100 majors and,8,26,diff,empty,,
program for high potential team members and,8,26,diff,empty,,
concentrations fueling a more than 500000,24,26,diff,empty,,
new managers to develop their leadership skills,8,8,,,,
yearoveryear increase in direct bill tuition,12,26,diff,empty,,
over the course of five to six months,2,26,diff,empty,,
assistance Upon graduation participants are,2,26,diff,empty,,
trained to serve as mentors to those beginning,2,26,diff,empty,,
the program The program currently has more,2,26,diff,empty,,
than 2000 enrolled participants across FedEx,12,26,diff,empty,,
Express FedEx Logistics and FedEx Supply Chain,17,17,,,,
Diversity equity and inclusion create opportunity,8,7,diff,,,
companies collaboratively participated in five,18,26,diff,empty,,
with the National Black MBA Association the,8,26,diff,empty,,
Society for Women Engineers Hiring Our Heroes,8,26,diff,empty,,
the Society of Hispanic Professional Engineers,8,26,diff,empty,,
and the Society of Asian Scientists and Engineers,8,26,diff,empty,,
As a global company we see exceptional,3,26,diff,empty,,
to diversify our external talent pool We are,8,8,,,,
business and community value in the diversity,8,10,diff,,,
evaluating how to expand and connect with even,3,26,diff,empty,,
of perspectives and experiences that our team,8,26,diff,empty,,
more groups at an enterprise level,12,26,diff,empty,,
members bring to work every day We are,11,26,diff,empty,,
committed to embracing DEI so everyone feels,10,26,diff,empty,,
appreciated and valued While we are proud of,10,26,diff,empty,,
what we have achieved during our almost,3,26,diff,empty,,
50year history we know that DEI must always,0,26,diff,empty,,
be at the forefront of our business strategy,3,26,diff,empty,,
Our operating companies continued to advance,3,26,diff,empty,,
and update their initiatives in support of our DEI,12,26,diff,empty,,
strategy this year The FedEx Ground workforce,8,11,diff,,,
career path program Purple Pathways targets,8,26,diff,empty,,
career growth and engagement of frontline,8,4,diff,,,
managers and package handlersour most,18,26,diff,empty,,
In 2020 we established four consistent strategic,3,26,diff,empty,,
diverse population Over 11000 team members,8,26,diff,empty,,
pillars across our enterprise to frame our DEI,3,26,diff,empty,,
are registered for the program with more than,12,26,diff,empty,,
work and share our progress Our People Our,10,4,diff,,,
500 Purple Pathways mentors FedEx Express,8,26,diff,empty,,
Education and Engagement Our Communities,10,7,diff,,,
launched OnDeck a training and development,2,8,diff,,,
Customers and Suppliers and Our Story This,17,26,diff,empty,,
program that provides frontline workers with,11,26,diff,empty,,
year we continued to align our strategy with,3,26,diff,empty,,
skills to prepare for management roles,8,11,diff,,,
these pillars by investing in programs initiatives,12,26,diff,empty,,
and people across our workforce culture,8,8,,,,
The most important outcomes of our DEI efforts,12,26,diff,empty,,
have been the opportunities created for our team,8,26,diff,empty,,
members to grow and advance their careers We,8,26,diff,empty,,
actively invest in recruiting developing and,8,26,diff,empty,,
retaining a diverse workforce that reflects the,8,11,diff,,,
communities we serve In FY21 our operating,10,26,diff,empty,,
See the Data appendix for statistics on,12,22,diff,,,
our workplace gender raceethnicity and,8,8,,,,
generational diversity To further our,8,6,diff,,,
transparency efforts regarding our workforce,0,0,,,,
composition in 2021 we began reporting the,7,26,diff,empty,,
prior year gender racial and ethnic composition,8,26,diff,empty,,
of our US workforce by EEO1 job category as,8,11,diff,,,
set forth in the consolidated EEO1 Reports filed,12,26,diff,empty,,
by FedEx and its operating subsidiaries with the,18,26,diff,empty,,
Enrich expand and enhance our,3,26,diff,empty,,
Serve and support our communities,10,26,diff,empty,,
Amplify the stories of our people,10,26,diff,empty,,
DEI efforts across the enterprise,12,26,diff,empty,,
We strive to have a workplace where team,8,8,,,,
members can bring their whole and best self,10,26,diff,empty,,
to work Through education training regular,2,8,diff,,,
communications and resources our team,10,26,diff,empty,,
members are encouraged to maintain open,8,26,diff,empty,,
dialogues that lead to an inclusive environment,10,26,diff,empty,,
Across our operating companies our team,3,26,diff,empty,,
members participate in employeeled business,8,26,diff,empty,,
resource teams employee networks and affinity,8,8,,,,
groups that help recruit develop and retain,8,26,diff,empty,,
talent create connections and build community,8,8,,,,
Numerous networks are available to team,12,26,diff,empty,,
members including but not limited to Women,8,26,diff,empty,,
in Leadership Black Professionals Network,8,8,,,,
Network Women Leading Change LGBT,8,26,diff,empty,,
Friends US Military Veterans Growing,8,26,diff,empty,,
EnABLE Network Men Leading Inclusively MultiFaith Network and many others,8,26,diff,empty,,
We continued to increase DEI education for team,2,26,diff,empty,,
members this year by providing microlearning,8,26,diff,empty,,
DEI content across our operating companies,22,26,diff,empty,,
The DEI Real Talk Speaker Series for officers,12,26,diff,empty,,
and directors across the enterprise is designed,7,26,diff,empty,,
to foster acceptance promote antibiases,4,26,diff,empty,,
and encourage a more inclusive society FedEx,8,26,diff,empty,,
Ground launched SVP Real Conversations to,1,26,diff,empty,,
prepare participants for the next level of,2,26,diff,empty,,
leadership through Senior Vice Presidenthosted,8,8,,,,
forums FedEx Ground also hosted several,12,26,diff,empty,,
leaders and team members candidly discussed,10,26,diff,empty,,
DEI topics FedEx Freight launched The Culture,4,8,diff,,,
Brief DEI TuneUp email and podcast to,12,26,diff,empty,,
provide short content on DEI topics to leaders,12,26,diff,empty,,
This year FedEx Services included five DEI,18,26,diff,empty,,
questions in its engagement survey to capture,10,7,diff,,,
team member perspectives on inclusion in the,8,7,diff,,,
workplace This overall inclusion index showed,8,8,,,,
a 92 favorability rating and approximately,4,26,diff,empty,,
13500 team members completed the survey,10,26,diff,empty,,
FedEx Ground also included a DEI engagement,12,7,diff,,,
question in its annual engagement survey and,12,7,diff,,,
added DEI as a standard goal in the FY22 team,8,26,diff,empty,,
member annual performance review process,12,8,diff,,,
FedEx Express launched the Convene program,12,26,diff,empty,,
where a rotating group of four vice president,7,26,diff,empty,,
level diversity sponsors mentor other team,8,6,diff,,,
members through a virtual mentoring program,8,26,diff,empty,,
Our commitment to diversity starts at the top,8,6,diff,,,
The FedEx Board of Directors includes 12 directors four of whom are women and four,7,7,,,,
of whom are ethnically diverse In the US women represent 27 of FedEx management,8,11,diff,,,
employees while 41 of management employees are minorities,8,11,diff,,,
meeting Additionally FedEx Ground created a,12,26,diff,empty,,
sixsession High School Pathways program to,2,26,diff,empty,,
expose high school students to various FedEx,2,26,diff,empty,,
Ground careers and prepare them to transition,8,26,diff,empty,,
from high school into the workforce,8,11,diff,,,
In June our operating companies came,18,26,diff,empty,,
together for Pride Month by creating a,8,26,diff,empty,,
leadershipled video series showcasing our,8,26,diff,empty,,
commitment to the LGBTQ community,8,10,diff,,,
designing a FedEx Cares Pride logo and,8,26,diff,empty,,
introducing pronouns into our email signature,8,26,diff,empty,,
line We also pledged 25 million to The Asian,12,26,diff,empty,,
FedEx amplifies team member stories to,4,26,diff,empty,,
celebrate our differences and promote DEI,10,26,diff,empty,,
efforts across the enterprise Our DEI Depot is,12,26,diff,empty,,
an enterprisewide online platform where team,1,26,diff,empty,,
members can access DEI resources events and,8,26,diff,empty,,
team member stories FedEx Corporate FedEx,18,26,diff,empty,,
Express FedEx Ground and FedEx Services,22,26,diff,empty,,
circulate a quarterly DEI Download newsletter,12,26,diff,empty,,
which provides managers and leaders with,8,26,diff,empty,,
useful insights and resources to promote DEI,12,26,diff,empty,,
conversations within their teams FedEx Ground,4,26,diff,empty,,
American Foundation to support Asian American,8,26,diff,empty,,
also hosts a simulated talk show Get REAL,4,26,diff,empty,,
and Pacific Islander communities across the US,8,26,diff,empty,,
We are proud to support diverse businesses and,8,26,diff,empty,,
which invites guests to courageously share their,2,4,diff,,,
know that our suppliers enable us to better serve,17,26,diff,empty,,
our customers and compete more effectively in,4,26,diff,empty,,
the global marketplace We formed our Supplier,17,26,diff,empty,,
Diversity program in 1992 to formalize our,8,6,diff,,,
commitment to a supply chain that intentionally,17,26,diff,empty,,
develops small and minorityowned businesses,8,26,diff,empty,,
Furthermore in the US FedEx has hosted a Small,4,26,diff,empty,,
Business Grant Contest for the past 10 years,12,26,diff,empty,,
In 2021 we gave away over 250000 in grants,12,26,diff,empty,,
and prizes to contest winnersof which 50,12,26,diff,empty,,
was given to minorityowned businesses and,4,26,diff,empty,,
more than 75 was given to womanowned,12,26,diff,empty,,
businesses To learn more about our Supplier,17,26,diff,empty,,
Diversity program please see the Our supply,8,6,diff,,,
chain section of this report,17,26,diff,empty,,
Our communities customers and suppliers,17,26,diff,empty,,
Our commitment to DEI extends beyond our,10,26,diff,empty,,
businessit is an investment we make to serve,12,26,diff,empty,,
and support our communities customers and,10,26,diff,empty,,
suppliers We are proud to have contributed,17,26,diff,empty,,
more than 7 million to nonprofit organizations,2,26,diff,empty,,
focused on supporting DEI in FY21,2,26,diff,empty,,
We provide more than 1 million annually for,2,26,diff,empty,,
leadership development programs in the US,8,8,,,,
mainly through seven scholarship funds We also,12,26,diff,empty,,
sponsor endowed scholarships at four Historically,2,26,diff,empty,,
Black Colleges and Universities HBCUs,8,26,diff,empty,,
Tennessee State University Jackson State,8,26,diff,empty,,
Mississippi Valley State University These funds,2,26,diff,empty,,
provide scholarships that range from 1000 to,2,26,diff,empty,,
25000 annually to more than 120 college and,2,26,diff,empty,,
university students across various STEM business,8,26,diff,empty,,
This year we continued our longstanding support,12,26,diff,empty,,
of HBCUs by providing 5 million to a group,2,26,diff,empty,,
of HBCUs across the country to help prepare,12,26,diff,empty,,
students for the workforce beyond formal,8,11,diff,,,
education Additionally in 2022 we launched the,2,26,diff,empty,,
which will prepare students at HBCUs to be future,2,26,diff,empty,,
leaders by interacting with FedEx executives and,8,26,diff,empty,,
building leadership and careerready skills,8,8,,,,
Across our operating companies and in,3,26,diff,empty,,
cooperation with key organizations we recruit,12,26,diff,empty,,
candidates from a variety of backgrounds to,8,26,diff,empty,,
build a workforce that reflects the world and,8,11,diff,,,
communities we serve The FedEx Services,10,26,diff,empty,,
College Connections program builds relationships,8,26,diff,empty,,
with college campuses in close proximity to,2,26,diff,empty,,
main FedEx Services geographies to effectively compete for talent FedEx Freight implements,4,8,diff,,,
The Boardroom Experience to introduce Black,8,26,diff,empty,,
Hispanic and other students of color to career,8,26,diff,empty,,
possibilities at FedEx through a simulated board,4,7,diff,,,
Our longstanding Safety Above All philosophy,9,6,diff,,,
is a top priority across our enterprise and in,12,26,diff,empty,,
our daytoday work Robust policies continual,12,26,diff,empty,,
team member education and innovative,2,26,diff,empty,,
technology investments are the foundation,12,26,diff,empty,,
of our commitment to make workplaces,8,26,diff,empty,,
and communities safer for our employees,10,26,diff,empty,,
customers and the public The Governance,12,0,diff,,,
Safety and Public Policy Committee of our,12,6,diff,,,
Board oversees our safety strategies policies,9,6,diff,,,
We constantly evaluate and strive to improve,12,26,diff,empty,,
our operational safety performance by tracking,9,6,diff,,,
key safety metrics reviewing the effectiveness,14,6,diff,,,
of new metrics and working toward a holistic,12,11,diff,,,
safetyreporting platform In FY21 our lost,9,26,diff,empty,,
timeinjury rate was 399 an increase of 186,12,26,diff,empty,,
compared to FY20 See our Data appendix for,18,22,diff,,,
more information on our FY21 and yearover year safety performance,14,6,diff,,,
We depend on the proactive engagement and,10,7,diff,,,
involvement of our team members to prevent,10,26,diff,empty,,
accidents and injuries Employees at FedEx,9,26,diff,empty,,
Express can provide direct feedback on how to,2,26,diff,empty,,
improve safety performance through the bi,9,6,diff,,,
annual Aviation Safety Culture Survey Team member feedback has allowed us to create action,9,6,diff,,,
programs for safety performance improvement,9,6,diff,,,
and we expanded this USbased survey to all,12,26,diff,empty,,
FedEx Express global regions in 2021,3,26,diff,empty,,
FedEx Express also implemented a Live Safe,18,26,diff,empty,,
mobile app where all team members can submit,7,26,diff,empty,,
safety reports which are monitored 247 by the,14,6,diff,,,
FedEx Security team FedEx Express piloted an,1,22,diff,,,
expansion of this program at the Memphis hub,3,4,diff,,,
to provide team members with a central kiosk,15,26,diff,empty,,
to report safety incidents or concerns We,9,6,diff,,,
continually look to increase our team members,8,26,diff,empty,,
accessibility to reporting mechanisms and are in,12,6,diff,,,
the process of launching the kiosk in eight more,15,26,diff,empty,,
FedEx Express launched Stay Sharp in 2020 an,3,26,diff,empty,,
interactive program that encourages employee,8,8,,,,
safety engagement and awareness and,9,6,diff,,,
recognizes team members for working safely,9,11,diff,,,
Stay Sharp continued to expand in 2021 with,3,26,diff,empty,,
safety teams in Canada Latin America Asia and,9,6,diff,,,
The FedEx Express Safety Management System,9,11,diff,,,
In FY21 FedEx Ground created an Operations,18,26,diff,empty,,
Europe embracing and modifying the program,12,26,diff,empty,,
FXESMS implemented with guidance from,12,26,diff,empty,,
Safety Specialist OSS position in strategic,9,6,diff,,,
the Federal Aviation Administration provides,12,26,diff,empty,,
locations to drive the success of safety strategies,9,6,diff,,,
We utilize safety management systems SMS to,9,11,diff,,,
reduce workrelated injuries and illnesses Each,9,26,diff,empty,,
operating company implements policies and,12,26,diff,empty,,
procedures to adhere to international standards,12,11,diff,,,
and manage health and safety risks,9,6,diff,,,
consistent policies processes and procedures,12,26,diff,empty,,
OSS team members create customized safety,9,6,diff,,,
to limit human error in our aviation operations,5,10,diff,,,
strategies within their local operating,3,26,diff,empty,,
The FXESMS supports team members in the,4,26,diff,empty,,
environment and are trained to identify and,10,26,diff,empty,,
identification and reporting of potential hazards,9,26,diff,empty,,
mitigate workplace safety hazards Additionally,9,9,,,,
and better enables our safety culture In FY21,9,6,diff,,,
FedEx Ground offers the Leading with Safety,9,6,diff,,,
FedEx Express began developing a mitigation,18,5,diff,,,
program that prepares managers to create a,8,26,diff,empty,,
tracking system to centralize data collection,22,22,,,,
safe workplace culture enabling employees to,9,8,diff,,,
which helped facilitate safety performance,9,6,diff,,,
execute safety processes detect hazards and,9,6,diff,,,
measurement and ongoing evaluation of,12,26,diff,empty,,
stop work when necessary As of December,11,26,diff,empty,,
The FedEx SMS Accountable Executive Team,12,26,diff,empty,,
safety controls FedEx Express International,9,6,diff,,,
2021 877 participants in the US and Canada,12,26,diff,empty,,
meets quarterly to review safety performance,14,6,diff,,,
implements an incident management system,5,11,diff,,,
and the President and CEO of FedEx Express,3,26,diff,empty,,
that supports root cause analysis and enables,18,4,diff,,,
collaborates with the Safety and Airworthiness,21,6,diff,,,
better action planning In 2021 we expanded,12,26,diff,empty,,
Vice President among other safety staff to,9,6,diff,,,
this system to our operations in the Middle East,3,26,diff,empty,,
evaluate progress against safety goals,9,6,diff,,,
Driving is a key responsibility for many team,10,0,diff,,,
members throughout our organization We,8,26,diff,empty,,
ensure the safety of our drivers as well as the,9,6,diff,,,
people and communities with whom we share,10,4,diff,,,
the road by equipping current and new vehicles,24,26,diff,empty,,
with innovative road safety technologies such as,5,6,diff,,,
video event data recorder VEDR technology,1,22,diff,,,
turnbyturn directions to prevent drivers from,5,26,diff,empty,,
looking at a screen for navigation assistance,1,26,diff,empty,,
autodocking technology GPS tracking to,1,22,diff,,,
improve route safety and other collision,9,6,diff,,,
This year we continued to deploy VEDR,5,26,diff,empty,,
technology across our operating companies,1,26,diff,empty,,
FedEx Express installed VEDR cameras in over,24,26,diff,empty,,
half of its PUD vehicles and plans to cover 100,24,26,diff,empty,,
of the fleet by May 2022 This technology,24,26,diff,empty,,
significantly reduces distracted driving events,5,26,diff,empty,,
and managers use the footage as a coaching tool to review near misses or incidents and facilitate,9,26,diff,empty,,
drivers At FedEx Ground VEDR cameras are,22,26,diff,empty,,
installed in all PUD vehicles and linehaul tractors,24,26,diff,empty,,
This has led to a 19 reduction in accidents,5,19,diff,,,
per million miles since 2017 FedEx Ground,24,26,diff,empty,,
additionally requires all linehaul tractors to be,12,26,diff,empty,,
