paragraph,predict_label,count,different,empty,diff rate,empty rate
2021 to employees earning less than 60000,11,26,diff,empty,,
At JPMorgan Chase we support employees wellbeing and work life balance through a range of programs and benefits,9,11,diff,,,
Feature Our Commitment to Racial Equity,8,6,diff,,,
We are committed to equitable compensation for our employees We conduct periodic pay equity reviews covering,11,6,diff,,,
We offer healthcare benefits for employees and their families In 2021 we covered approximately 15 billion in medical,2,9,diff,,,
employees at all levels within the Firm In 2021 taking into account factors such as an employees role tenure seniority,8,26,diff,empty,,
costs for employees and their families We also encourage our employees to focus on their wellbeing and make healthy,9,26,diff,empty,,
and geography in aggregate those who self identified as women globally were paid 99 of what men were paid In the,11,26,diff,empty,,
choices a priority For example we offer biometric wellness screening and online wellness assessments for employees,9,9,,,,
US ethnically diverse employees who selfidentified as other than White under EEO Commission classifications were,8,26,diff,empty,,
and their covered spousesdomestic partners In 2021 over 80 of enrolled employees and over 70 of enrolled,8,26,diff,empty,,
paid as a group comparably to what White employees were paid taking into account factors such as an employees role,11,26,diff,empty,,
spousesdomestic partners completed both of these assessments in 2021 Additionally we have onsite Health and,9,6,diff,,,
Pay equity reviews give us important insights but they are just a starting point If we identify individuals with,4,6,diff,,,
Wellness Centers in 25 US locations and 37 onsite health clinics across our other global locations In 2021 these,2,9,diff,,,
centers played a central role in our COVID19 response efforts,5,5,,,,
compensation that is less than expected we dig deeper Where appropriate we take action to address it We are proud,0,11,diff,,,
We are also focused on supporting our employees mental health We are committed to building a workplace that,9,9,,,,
of the overall diversity of our workforce However we also know that women and ethnically diverse employees still are,8,11,diff,,,
increases awareness of mental health educates employees and provides support when people need it All employees,9,9,,,,
not represented in as many senior management positions as are men and White employees We are taking a variety of,8,11,diff,,,
have access to confidential counseling and support through our Employee Assistance Program In 2021 we continued,2,8,diff,,,
actions focused on hiring retaining developing and advancing women and ethnically diverse employees especially at,8,26,diff,empty,,
expanding mental health support related to the COVID19 pandemic,9,9,,,,
SUPPORTING EMPLOYEES DURING THE COVID19 PANDEMIC,5,26,diff,empty,,
In 2021 we launched Morgan Health a new business unit to help innovate and,15,6,diff,,,
In 2021 we continued to update and enhance safety protocols and support based on,14,6,diff,,,
Supporting working families is an important element,10,11,diff,,,
improve employersponsored healthcare The US health care system continues to,2,9,diff,,,
evolving best practices and employee needs,10,8,diff,,,
fall short of meeting expectations Health care costs continue to rise average,2,6,diff,,,
premiums for family coverage have increased 22 since 2016 for both employers,12,26,diff,empty,,
and employees with no evidence that outcomes are improving Only 46 of adults,2,26,diff,empty,,
with private insurance have their blood pressure controlled and that number has,9,18,diff,,,
declined in the last 10 years,18,26,diff,empty,,
A key area of focus was supporting employees in getting vaccinated Since 2021 we,2,26,diff,empty,,
have facilitated the delivery of over 70000 vaccine andor booster doses to,2,26,diff,empty,,
The Firm provides all USbased employees with paid,11,26,diff,empty,,
employees and their families globally To further support employees in getting,9,26,diff,empty,,
sick leave each year up to 96 hours per year,11,26,diff,empty,,
vaccinated we provided eight additional hours of paid time off for employees to get,2,26,diff,empty,,
depending on local laws We also provide most full,12,26,diff,empty,,
initial vaccines and four hours of additional paid time off for vaccine booster shots,11,26,diff,empty,,
time and parttime employees three to five weeks of,11,26,diff,empty,,
of how we support our employees including providing,11,26,diff,empty,,
time away from work for when people need it,11,26,diff,empty,,
Feature Our Commitment to Racial Equity,8,6,diff,,,
Morgan Health has an opportunity to deliver and scale new healthcare models that,2,9,diff,,,
We also ran an educational campaign featuring 15 events with over 30 medical,2,26,diff,empty,,
improve the quality equity and affordability of employersponsored healthcare and,2,6,diff,,,
doctors and industry experts who discussed the importance of vaccines and,2,26,diff,empty,,
paid vacation annually We continue to offer,12,26,diff,empty,,
employees eight hours of paid time annually to,11,26,diff,empty,,
is focused on connecting health care to improved health outcomes for our,2,6,diff,,,
addressed employee questions These events developed in partnership with our,8,8,,,,
employees To do so Morgan Health is investing 250 million to accelerate the,8,6,diff,,,
Business Resource Groups brought in diverse speakers to help address vaccine,8,26,diff,empty,,
development and delivery of accountable care completing in 2021 its first,2,4,diff,,,
hesitancy in various communities and populations,2,26,diff,empty,,
50 million investment in Vera Whole Health which subsequently merged with,2,6,diff,,,
Castlight with plans to deploy these services to our employees in Columbus Ohio,2,26,diff,empty,,
in 2022 Morgan Health completed another investment in health care analytics,2,6,diff,,,
company Embold Health in March 2022 which will help facilitate how consumers,2,6,diff,,,
access the highestquality care available,2,26,diff,empty,,
We are also working toward providing equal access to equal healthcare regardless,2,9,diff,,,
of race income or other personal characteristics for our employees and in the,8,26,diff,empty,,
communities we serve Addressing inequities in health care is fundamental to,2,6,diff,,,
Morgan Healths strategy and through our work with Kaiser Permanente in,12,26,diff,empty,,
California we are moving forward quickly on a collaborative effort focused on the,12,26,diff,empty,,
collection and reporting of health equity performance metrics,18,6,diff,,,
Throughout the pandemic we made COVID19 diagnostic tests more accessible,5,26,diff,empty,,
and available at no cost to US employees and their eligible dependents by,11,26,diff,empty,,
offering athome selfadministered tests plus onsite and nearsite testing options,4,26,diff,empty,,
We continued to adapt and expand mental health and wellbeing support for,9,9,,,,
employees in response to the increased stresses caused by the pandemic including,5,5,,,,
hosting virtual forums with mental health clinicians,2,9,diff,,,
We offer paid parental and adoption leave In the US,2,26,diff,empty,,
this includes 16 weeks of fully paid parental leave for,11,26,diff,empty,,
employees who are primary parental caregivers and,2,26,diff,empty,,
six fully paid weeks for nonprimary parental,2,26,diff,empty,,
caregivers following the childs birth adoption,2,26,diff,empty,,
placement or foster placement with intent to adopt We,2,26,diff,empty,,
also provide familybuilding assistance to help,2,26,diff,empty,,
employees with the high costs of adoption surrogacy,12,26,diff,empty,,
and fertility expenses including up to 10000 per,2,26,diff,empty,,
child in eligible adoption expenses and up to a 30000,2,11,diff,,,
lifetime maximum for surrogacy and fertility expenses,2,26,diff,empty,,
In addition we provide backup childcare in many,2,1,diff,,,
markets and other assistance to working parents We,2,11,diff,,,
significantly expanded child care support in response,2,5,diff,,,
We also provide resources to help employees navigate,2,26,diff,empty,,
decisions about elder care and education choices,2,26,diff,empty,,
Our Firm believes that business in partnership with,12,10,diff,,,
How our Firm is Making an Impact,3,10,diff,,,
government and community leaders has a role to play in,10,10,,,,
helping everyone have the chance to participate and share,10,4,diff,,,
the communities we serve and the economies they support,10,26,diff,empty,,
in the rewards of economic growth We are only as strong as,4,4,,,,
Through a dedicated pool of proprietary capital our Firm is helping fill the gap between philanthropic and marketrate,4,26,diff,empty,,
capital to lend to and invest in organizations and projects that advance inclusive growth These efforts include support,12,4,diff,,,
for diverseled organizations and those that serve communities of color This approach helps our Firm to reinvest,8,26,diff,empty,,
returned capital in communities to attract additional capital,4,26,diff,empty,,
Through this effort JPMorgan Chase provides longterm lowcost loans to missiondriven financial intermediaries such,18,26,diff,empty,,
as CDFIs In addition we are making equity investments in funds and earlystage missiondriven companies that,18,6,diff,,,
advance the Firms impact objectives In 2021 we closed 13 such transactions totaling over 100 million which,12,10,diff,,,
supported efforts ranging from affordable housing and small business development to platforms to upskill workers and,2,4,diff,,,
Feature Our Commitment to Racial Equity,8,6,diff,,,
Our efforts to help build a more inclusive economy are,8,26,diff,empty,,
focused where we can leverage our business and expertise,3,26,diff,empty,,
Fueling business growth and entrepreneurship,3,3,,,,
Strengthening financial health and wealth creation,12,6,diff,,,
tackle these challenges using the power of our businesses,18,26,diff,empty,,
combined with philanthropic capital datadriven insights,18,26,diff,empty,,
We are bringing the reach and expertise of our Firm to,8,26,diff,empty,,
and policy expertise Underpinning and informing all these,12,12,,,,
Skills and talents of our employees,8,26,diff,empty,,
efforts is our Firms commitment to DEI,12,26,diff,empty,,
advance racial and economic equity,8,6,diff,,,
Our Firms expertise data and research capabilities make us well positioned to provide insight into consumer behavior,4,4,,,,
and the economy and we put that insight to work to advance policy solutions that drive inclusive growth and help,12,4,diff,,,
The JPMorgan Chase Institute is a think tank dedicated to leveraging the Firms data to produce insights on the inner,4,22,diff,,,
workings of the economy and important policy questions The JPMorgan Chase PolicyCenter develops and advances,12,12,,,,
sustainable evidencebased policy solutions to expand inclusive economic opportunity The PolicyCenter works with,12,12,,,,
policy business and community leaders to advance effective solutions at all levels of government,12,10,diff,,,
In early 2021 for example as decisionmakers continued to assess policies and programs to support households and,12,26,diff,empty,,
small businesses facing economic hardship due to the pandemic our Firm released The First 100 Days and Beyond The,17,26,diff,empty,,
report highlighted research from the JPMorgan Chase Institute and the work of the JPMorgan Chase PolicyCenter to,12,4,diff,,,
inform datadriven recovery policies to provide immediate support to those most impacted by the pandemic in the US,13,5,diff,,,
as well as longerterm policies to increase the financial health and stability of households and small businesses In,12,6,diff,,,
addition as the Firm advances the objectives of our Racial Equity Commitment we are drawing on the work of the,8,6,diff,,,
Institute and PolicyCenter to develop and promote datadriven public policies that bolster an inclusive recovery and,12,5,diff,,,
Technological developments have dramatically changed career pathways and the pandemic has shined a light on,13,26,diff,empty,,
structural barriers that exist in the labor market In a rapidly evolving economy our Firm is focused on supporting and,11,11,,,,
developing education skills training and policy solutions that connect job seekers to wellpaying and stable jobs at our,8,8,,,,
Firm and in communities around the world Building on our efforts to equip workers with indemand skills in 2019 we,11,26,diff,empty,,
made a 350 million fiveyear philanthropic commitment focused on creating economic mobility and career pathways,8,26,diff,empty,,
We are also applying insights from our work in the community to our own hiring DEI and employee development,8,8,,,,
programs to create more pathways into and across our Firm This includes identifying certifications credentials and,14,26,diff,empty,,
other training that will prepare employees for changes in technology and business and allow them to compete for new,8,8,,,,
and indemand roles in our Firm We are also leveraging local educational institutions to offer employees access to low,2,26,diff,empty,,
or nocost upskilling and reskilling opportunities that align with those roles and with longterm career goals learn,8,26,diff,empty,,
MENTORING AND WORK EXPERIENCE FOR YOUNG PEOPLE,2,26,diff,empty,,
Feature Our Commitment to Racial Equity,8,6,diff,,,
Through The Fellowship Initiative TFI we provide extensive,12,26,diff,empty,,
Houston Oakland and Washington DC In these cities we,12,26,diff,empty,,
Taking what we have learned from our investments in college,12,26,diff,empty,,
In addition our ABP program has expanded programs and,2,26,diff,empty,,
and handson academic social and emotional support to,2,10,diff,,,
are working with local nonprofits DiscoverU Kingmakers of,12,11,diff,,,
tocareer pathway programs that help underserved students,2,26,diff,empty,,
activities that support HBCU student development,2,4,diff,,,
young men of color in high school Since launching TFI in 2010,8,26,diff,empty,,
Oakland and Youth Guidance to deliver the program,2,26,diff,empty,,
succeed in 2021 we launched a HBCU Career Pathways,8,26,diff,empty,,
employability and access to career pathways at Morehouse,8,26,diff,empty,,
in Chicago and New York and through the end of 2021 we,12,26,diff,empty,,
have matched more than 350 high school Fellows with,8,26,diff,empty,,
JPMorgan Chase employees who serve as mentors for about,8,26,diff,empty,,
three years The mentors engage the Fellows in academic and,8,26,diff,empty,,
projectbased learning activities college and career planning,2,26,diff,empty,,
and leadership development opportunities all with the goal,8,8,,,,
of helping the Fellows successfully complete high school and,2,26,diff,empty,,
prepare for postsecondary pathways The program has,2,26,diff,empty,,
contributed to a 100 admission rate to college among,8,26,diff,empty,,
In the UK our Firms Aspiring Professionals Program run in,8,26,diff,empty,,
collaboration with the Social Mobility Foundation supports,10,10,,,,
talented young people from low income backgrounds with,8,26,diff,empty,,
work experience mentoring and skills sessions to equip them,8,26,diff,empty,,
with skills to succeed in their future careers Since launching,8,26,diff,empty,,
in 2012 800 young people from 426 different schools have,2,26,diff,empty,,
been supported and 70 of participants have secured a,12,26,diff,empty,,
place at a university Approximately 450 volunteers from the,8,26,diff,empty,,
Firm have acted as mentors to the young people since the,2,26,diff,empty,,
start of the program and our Firm has committed to continue,12,26,diff,empty,,
In 2020 we committed to grow the program to 1000 Fellows,8,26,diff,empty,,
to run the program for a further three years and reach an,2,26,diff,empty,,
nationally over the next 10 years and in 2021 we made,12,26,diff,empty,,
progress toward that goal by expanding the initiative to,10,26,diff,empty,,
Initiative As part of our broader strategy to invest in the,12,26,diff,empty,,
College Spelman College North Carolina AT Florida AM,2,26,diff,empty,,
success of HBCU students and the institutional capacity of,2,26,diff,empty,,
The aim of our HBCU collaboration is to provide career,8,8,,,,
guidance and professional development to 4000 HBCU,2,4,diff,,,
HBCUs we are collaborating with the United Negro College,2,26,diff,empty,,
Fund and individual HBCUs to assess current career pathways,8,26,diff,empty,,
and requirements and to develop education and training,2,8,diff,,,
programs aligned with local industry demand We are also,12,4,diff,,,
working to deepen employer engagement with these,10,7,diff,,,
institutions to better align education and training programs,2,8,diff,,,
with indemand skills and credentials as well as to expand,8,26,diff,empty,,
access to workbased experiences for students The HBCUs in,2,26,diff,empty,,
our 20212022 Career Pathways cohort include Paul Quinn,8,26,diff,empty,,
College Johnson C Smith University Delaware State,8,26,diff,empty,,
University Simmons College and Texas Southern University,8,26,diff,empty,,
SUPPORT FOR COMMUNITY COLLEGES AND NONTRADITIONAL STUDENTS,2,10,diff,,,
A key part of our strategy for helping equip people with the skills to compete for wellpaying and stable jobs is,8,26,diff,empty,,
bolstering community colleges and making stronger connections between community college programs and employer,2,10,diff,,,
needs With open admissions policies and lower costs relative to other institutions community colleges play an,8,10,diff,,,
important role in creating pathways to economic mobility by providing economically and demographically diverse,8,26,diff,empty,,
communities with access to career opportunities In 2019 JPMorgan Chase committed 125 million in philanthropic,2,26,diff,empty,,
capital to strengthen the capacity of community colleges across the US,2,10,diff,,,
In 2021 we also made an equity investment in Upswing which is a virtual assistant and student services platform,2,6,diff,,,
aimed at using technology to eliminate the gap in academic and nonacademic resources available to students,2,26,diff,empty,,
Our Firm supports a range of programs aimed at expanding access to education credentials and experiences that,2,26,diff,empty,,
prepare young people particularly those from underserved communities for career success,2,26,diff,empty,,
Our Firm made a fiveyear 17 million commitment in 2017 to help US cities increase the number of young people with,2,26,diff,empty,,
access to quality summer work experiences equipping them with skills and helping put them on a path to greater,2,6,diff,,,
economic mobility As part of this in 2021 we provided 3 million to summer youth employment programs in 20 US,11,11,,,,
cities to boost access to summer employment opportunities for young people,2,11,diff,,,
We are investing in career readiness efforts outside the US as well For example in collaboration with the Sutton,8,8,,,,
Trust in 2021 our Firm launched a more than 48 million endowment fund to improve access to employment,2,11,diff,,,
opportunities for underserved lowincome and Black and Minority Ethnic university students in the UK starting with,2,26,diff,empty,,
350 students in the next 10 years Managed at no cost by JP Morgan Private Bank the endowment will provide,2,26,diff,empty,,
students with scholarships to help them access enrichment opportunities such as internships study abroad programs,8,26,diff,empty,,
volunteering experiences and additional courses and training that contribute to positive employability outcomes,8,8,,,,
Alongside our financial support a key focus of our employee volunteerism efforts around the world is supporting youth,9,8,diff,,,
to prepare for future careers,8,26,diff,empty,,
Feature Our Commitment to Racial Equity,8,6,diff,,,
Approximately one in three working age adults in the US has a criminal record,11,11,,,,
result face economic barriers including hiring discrimination and lost job opportunities This,8,26,diff,empty,,
affects individuals and their families and also has broader economic consequences that,10,26,diff,empty,,
contribute to inequality Black adults are nearly six times more likely to be incarcerated than,8,26,diff,empty,,
White adults and Latino adults are more than three times more likely,8,26,diff,empty,,
and Latino communities disproportionately bear the consequences,8,26,diff,empty,,
JPMorgan Chase is giving people with criminal records a second chance by supporting their,0,26,diff,empty,,
collaborate with local nonprofit organizations which provide job seekers with mentorship,8,26,diff,empty,,
and training to prepare them for employment opportunities Our recruiters coordinate,8,8,,,,
directly with the nonprofit to identify open roles and potential candidates who are then,8,26,diff,empty,,
connected with hiring managers within our Firm,8,26,diff,empty,,
Through these and other efforts we hired approximately 4000 individuals with criminal,0,26,diff,empty,,
backgrounds in 2021 approximately 10 of our new hires in the US,8,26,diff,empty,,
participation in the workforce communities and local economies We are making changes in,10,11,diff,,,
Through the JPMorgan Chase PolicyCenter our Firm is developing and advancing,12,26,diff,empty,,
our own hiring and recruitment practices along with advancing a policy agenda that reduces,8,8,,,,
sustainable evidencebased policy solutions to help remove barriers to employment for,11,11,,,,
barriers to employment for people with criminal backgrounds,8,11,diff,,,
people with criminal backgrounds Our efforts are focused on supporting,8,26,diff,empty,,
In addition we are supporting community organizations that equip people with criminal,10,10,,,,
Reforms to industry hiring rules by working with the Federal Deposit Insurance Corpora,12,11,diff,,,
backgrounds with the skills resources and connections to get on a career pathway For,8,26,diff,empty,,
tion FDIC and Congress to support efforts to modify Section 19 of the Federal Deposit,12,26,diff,empty,,
example in 2021 we committed 125 million to help community organizations in cities like,10,10,,,,
Insurance Act rules for people with convictions for certain lowrisk crimes to qualify for,0,18,diff,,,
Los Angeles New York Seattle Chicago Nashville and Wilmington connect people with,10,26,diff,empty,,
jobs in the banking industry,11,26,diff,empty,,
criminal backgrounds with indemand wellpaying jobs and other tools to achieve their,8,26,diff,empty,,
We have taken a number of steps to broaden our potential talent pool and create more,8,8,,,,
inclusive inroads to careers at our Firm by actively working to reduce barriers to,8,11,diff,,,
employment for individuals with criminal backgrounds We started in 2018 with the decision,8,11,diff,,,
Clean Slate automatic record clearing measures in states across the country and the,0,26,diff,empty,,
Clean Slate Act of 2021 which would allow certain federal records to be sealed The Firm,12,26,diff,empty,,
has supported Clean Slate legislation to help clear or seal eligible criminal records and,22,26,diff,empty,,
open access to jobs in places such as Michigan Delaware Connecticut and Virginia and,2,26,diff,empty,,
continues to push for measures in New York and Colorado,12,26,diff,empty,,
The Fair Chance Act which was signed into federal law in December 2019 and helps,12,12,,,,
qualified workers with arrest or conviction records compete for employment in federal,11,11,,,,
Fostering Collaboration Across the Business Community,10,10,,,,
In April 2021 our Firm helped launch the Second,12,26,diff,empty,,
Chance Business Coalition SCBC a crosssector,12,26,diff,empty,,
coalition of large privatesector Firms committed to,18,26,diff,empty,,
expanding second chance hiring and advancement,8,26,diff,empty,,
Cochaired by JPMorgan Chases Chairman and CEO,12,26,diff,empty,,
Jamie Dimon and Craig Arnold Chairman and CEO of,7,26,diff,empty,,
Eaton the SCBC promotes the benefits of second,6,11,diff,,,
chance employment and provides employers with a,11,11,,,,
set of tools relationships and expertise to allow,8,26,diff,empty,,
them to hire and provide career advancement and,8,26,diff,empty,,
greater economic opportunities to people with,2,26,diff,empty,,
criminal records In addition to the cochairs five,0,26,diff,empty,,
partner organizations lead the coalition Business,10,26,diff,empty,,
Roundtable the Society for Human Resource,10,10,,,,
Management Daves Killer Bread Foundation Stand,0,11,diff,,,
Together and the Georgetown University McDonough,23,26,diff,empty,,
School of Business Pivot Program By the end of,8,26,diff,empty,,
2021 nearly 40 large companies had joined SCBC,18,26,diff,empty,,
Feature Our Commitment to Racial Equity,8,6,diff,,,
to ban the box by removing all questions about criminal backgrounds from our job,8,26,diff,empty,,
agencies and with federal contractors,12,26,diff,empty,,
Next we developed a program to work with community and legal aid organizations to,10,10,,,,
proactively develop a pipeline of potential employees with criminal backgrounds whose,0,26,diff,empty,,
histories fit within industry guidelines to fill open roles In 2019 we piloted this Second,12,26,diff,empty,,
Restoration of access to Pell Grants for incarcerated individuals Signed into federal law,2,12,diff,,,
in 2020 the Restoring Education and Learning Act allows incarcerated individuals to,2,26,diff,empty,,
pursue postsecondary education in prison increasing employment opportunities after,2,11,diff,,,
Chance communitybased hiring program in Chicago and in 2021 we expanded the model to,8,26,diff,empty,,
The federal Driving for Opportunity Act and state measures which seek to limit drivers,12,26,diff,empty,,
Columbus Ohio with plans to bring it to additional cities Through the program we,12,26,diff,empty,,
license suspensions for unpaid fines and fees unrelated to driving infractions,12,26,diff,empty,,
Fueling Business Growth and Entrepreneurship,3,3,,,,
Business particularly small and mediumsize enterprises serves as a key engine of,17,26,diff,empty,,
Our supplier diversity mission is comprised of three pillars 1 increasing diversity,8,6,diff,,,
economic growth and mobility especially in low and moderateincome,3,4,diff,,,
within the JPMorgan Chase supply chain 2 creating a supply chain that mirrors our,17,26,diff,empty,,
communities However minority and womenowned businesses face systemic,8,26,diff,empty,,
customers demographics and 3 driving economic growth in the communities in,8,4,diff,,,
barriers including lack of access to capital networks and tools when it comes to,2,26,diff,empty,,
which we do business Supplier development is also a key component of our mission,17,4,diff,,,
Our Firm is proud to serve small business During 2021 JPMorgan Chase provided,4,26,diff,empty,,
22 billion of credit to small businesses,18,26,diff,empty,,
establishing growing and scaling their companies Additionally as JPMorgan Chase,18,26,diff,empty,,
We invest in building diverse suppliers capacity and expertise positioning them to,17,4,diff,,,
As part of our Racial Equity Commitment in 2020 we pledged to provide an,8,6,diff,,,
Institute research has shown the typical Whiteowned business has an additional,4,4,,,,
successfully do business with our Firm and also with other corporations,12,26,diff,empty,,
additional 15000 or 2 billion in loans to small businesses in majority Black,12,26,diff,empty,,
during stress periods like the pandemic,13,26,diff,empty,,
week of cash liquidity compared to Blackowned businesses critical days of buffer,18,26,diff,empty,,
In 2021 our Firm spent approximately 24 billion on Tier 1 and Tier 2 diverse,12,26,diff,empty,,
including 12 billion with minorityowned businesses and 902 million,8,26,diff,empty,,
Hispanic and Latino communities over the next five years In 2021 we began,8,26,diff,empty,,
building the infrastructure and foundation to deliver our goal,3,20,diff,,,
through products programs investments and policy recommendations aimed at,12,12,,,,
JPMorgan Chase is working to level the playing field for diverse entrepreneurs,8,11,diff,,,
Feature Our Commitment to Racial Equity,8,6,diff,,,
JPMorgan Chase supports the development and utilization of qualified diverse,8,4,diff,,,
businesses from historically underrepresented groups including companies owned,0,26,diff,empty,,
and operated by minorities women military veterans disabled veterans service,8,6,diff,,,
disabled veterans people with disabilities and members of the LGBT community,8,10,diff,,,
We have been committed to diverse entrepreneurs for decades In 2020 as part of,8,26,diff,empty,,
In addition we have a dedicated effort to mobilize our Gold Suppliers a network of,17,26,diff,empty,,
over 100 of our most strategic suppliers that have achieved our top supplier,17,26,diff,empty,,
designation to promote supplier diversity programs with an emphasis on Black,8,6,diff,,,
Hispanic and Latinoowned businesses As of the end of 2021 nearly 40 of our,8,26,diff,empty,,
Gold Suppliers had agreed to increase aggregate spend with diverse companies,17,26,diff,empty,,
globally by more than 6 billion collectively over the next three years,18,26,diff,empty,,
In 2021 our Firm also committed up to 200 million to be coinvested alongside,12,26,diff,empty,,
Ariel Alternatives in Project Black to forge a new class of Black Hispanic and Latino,8,26,diff,empty,,
entrepreneurs as well as to nurture and grow minorityowned businesses in the,8,26,diff,empty,,
the Firms 30 billion Racial Equity Commitment we deepened our dedication to,8,6,diff,,,
supplier diversity by pledging to spend an additional 750 million in Tier 1 spend,8,6,diff,,,
with Black Hispanic and Latino suppliers over five years,8,26,diff,empty,,
We expanded a national program to help support minority entrepreneurs in,8,26,diff,empty,,
historically underserved neighborhoods Launched in late 2020 the initiative,2,26,diff,empty,,
matches business owners regardless of whether they are Chase customers with a,4,26,diff,empty,,
Chase senior business consultant who provides oneonone coaching By the end of,3,26,diff,empty,,
2021 we have hired 25 diverse senior business consultants to support this effort,8,26,diff,empty,,
Collectively they mentored more than 1000 Black Hispanic and Latino small,8,26,diff,empty,,
businesses and hosted educational events community workshops and business,2,10,diff,,,
training seminars with over 28000 participants across 14 US cities,2,8,diff,,,
Over the past two years our Firm also deployed substantial small business lending,18,26,diff,empty,,
through pandemicrelated government relief programs including the PPP While PPP,5,26,diff,empty,,
loans are not part of the Firms Racial Equity Commitment JPMorgan Chase was the,12,6,diff,,,
1 PPP lender on a dollar basis over the life of the program we funded more than,12,26,diff,empty,,
400000 loans for more than 40 billion,12,26,diff,empty,,
25 Tier 1 The amount of spend or procurement dollars that the Firm spends directly with third parties that provide goods and services that support its business operations Tier 2 The amount of spend or procurement dollars that the Firms suppliers spend with their tier 1 suppliers,17,17,,,,
26 Businesses that are at least 51 owned operated and controlled by members of an ethnic minority including Black Hispanic Asian and Native American,8,26,diff,empty,,
In early 2021 our Firm committed 350 million over five years to grow Black,3,26,diff,empty,,
We are advancing policy reforms that promote access to capital and other support,12,12,,,,
Hispanic Latino womenowned and other underserved small businesses More than,2,26,diff,empty,,
for underserved entrepreneurs Informed by the JPMorgan Chase Institutes data,2,22,diff,,,
40 of the commitment is expected to be lowcost loans and equity investments,12,6,diff,,,
driven insights and the expertise of the JPMorgan Chase PolicyCenter we support,12,26,diff,empty,,
supporting underserved entrepreneurs by providing access to capital,2,26,diff,empty,,
increased resources for the SBA Microloan program and modifying restrictions on,12,26,diff,empty,,
This includes contributing 425 million in capital in 2021 to expand the Entrepreneurs,3,26,diff,empty,,
of Color Fund In collaboration with Local Initiatives Support Corporation and a,8,8,,,,
network of CDFIs our goal is to help create a nationwide program providing lowcost,2,26,diff,empty,,
loans and technical assistance to minorityowned small businesses through CDFI,12,26,diff,empty,,
partners In 2021 the expanded Entrepreneurs of Color Fund closed 382 loans,8,26,diff,empty,,
totaling 461 million to Black Hispanic Latino and other underserved entrepreneurs,2,26,diff,empty,,
By the end of 2021 the program had expanded to include Atlanta Detroit the Bay,12,26,diff,empty,,
Area New York City Chicago Greater Washington DC and Los Angeles,3,26,diff,empty,,
SBA program participation for justiceinvolved individuals Additional items on our,12,26,diff,empty,,
policy agenda include maintaining support for the Department of Treasurys CDFI,12,12,,,,
Fund and improving procurement programs and policies to provide greater,12,17,diff,,,
opportunity for underserved small business owners,2,26,diff,empty,,
Feature Our Commitment to Racial Equity,8,6,diff,,,
Supporting Black Entrepreneurs in South Africa,8,26,diff,empty,,
JP Morgan South Africa launched the JPMorgan Abadali,18,26,diff,empty,,
Equity Equivalent Investment Program in 2021 with the intent,12,6,diff,,,
to create a positive socioeconomic impact in South Africa by,10,10,,,,
addressing a critical funding gap for Black entrepreneurs,8,26,diff,empty,,
These businesses have historically found it challenging to,4,26,diff,empty,,
access capital to finance growth The Abadali Program,12,4,diff,,,
consists of two initiatives the Abadali Fund a Black Business,12,26,diff,empty,,
Growth Fund and the Abadali Grant,12,4,diff,,,
The Abadali Fund is extending debt financing of 300 million,12,26,diff,empty,,
rand 20 million equivalent over the next eight years to,12,26,diff,empty,,
selected eligible Black enterprises that do not fit the traditional,4,26,diff,empty,,
underwriting criteria of general commercial banking,4,26,diff,empty,,
requirements The Fund will focus on supporting enterprises,12,26,diff,empty,,
operating in mainly the industrial and green economy sectors,15,26,diff,empty,,
of the South African economy Beneficiaries will also be able to,12,26,diff,empty,,
participate in the Business Development Support Model,3,4,diff,,,
process which will provide training skills development,8,8,,,,
mentorship for entrepreneurs and access to legal and business,2,12,diff,,,
planning assistance to support job creation and economic,2,26,diff,empty,,
growth JP Morgan South Africa aims to support over 500,18,4,diff,,,
earlystage businesses and to stimulate the creation of at least,3,26,diff,empty,,
1000 net permanent jobs over the next eight years,11,26,diff,empty,,
Over the programs eightyear period the Abadali Grant will,12,26,diff,empty,,
also extend grants of 40 million rand 264 million,12,26,diff,empty,,
equivalent towards support programs developing Black,8,26,diff,empty,,
DOUBLING DOWN ON OUR COMMITMENT TO CDFIS AND MDIS,12,26,diff,empty,,
MDIs and CDFIs provide vital financial services in communities that are often,2,26,diff,empty,,
In 2021 JP Morgan Asset Management launched Empowering Change which supports minority,8,11,diff,,,
underserved Through small business loans commercial financing mortgages and,2,26,diff,empty,,
and diverseled financial institutions with the ability to develop new and reoccurring revenue,18,26,diff,empty,,
more these institutions supply capital to fuel economic growth and in the process,17,4,diff,,,
opportunities by offering an exclusive money market share class to their institutional clients At,4,4,,,,
play an essential role in helping individuals in these communities build wealth In,10,26,diff,empty,,
the same time corporate investors gain access to these institutions to support their ESGrelated,12,26,diff,empty,,
order to do so however many MDIs and CDFIs need additional capital themselves,12,26,diff,empty,,
investment goals In addition JP Morgan Asset Management has committed to an annual 125,12,11,diff,,,
Through our Racial Equity Commitment our Firm is working to strengthen,8,6,diff,,,
minorityowned and diverseled MDIs and CDFIs by providing additional access to,8,26,diff,empty,,
donation of gross revenue received from the management fees on the Empower share class to,12,4,diff,,,
capital connections to institutional investors policy advocacy support for diverse,12,10,diff,,,
In 2021 JP Morgan Asset Managements garnered over 5 billion within the Empower Share,18,4,diff,,,
led commercial projects and mentorship and training opportunities,2,8,diff,,,
Classs assets under management In its inaugural year the Empowering Change initiative,3,11,diff,,,
