paragraph,predict_label,count,different,empty,diff rate,empty rate
an organizations activities Because not every category is relevant to every organization this project will define the,12,26,diff,empty,,
categories material to Rockwell As part of this work we will,23,26,diff,empty,,
also assess the carbon footprint and impacts for two of our,13,24,diff,,,
n Total deferred from landfill n Landfilled,19,26,diff,empty,,
86 solid waste deferral rate exceeds annual 85 goal,19,19,,,,
Hazardous waste accounted for only 4 of total waste generated,19,19,,,,
Technology eliminates hundreds of thousands of pounds of paper waste Using our own advanced automation,19,19,,,,
technology we reduced paper job packets,1,26,diff,empty,,
for our engineeredtoorder ETO products by,15,26,diff,empty,,
70 ETO products are custommanufactured,15,26,diff,empty,,
solutions Previously a job packet for a single,15,26,diff,empty,,
project required up to 26 pounds of paper,19,26,diff,empty,,
By using our industrial software portfolio to,15,26,diff,empty,,
improve efficiency and eliminate waste weve,19,19,,,,
eliminated more than 251000 pounds of paper,19,26,diff,empty,,
waste while giving our manufacturing associ,19,15,diff,,,
ates realtime access to the latest electronic,24,26,diff,empty,,
documentation Weve also reduced the,23,26,diff,empty,,
amount of toner and energy used for printing,24,24,,,,
Overall we estimate this effort has reduced our carbon footprint by 197 tons of CO2,25,24,diff,,,
Solarpowered lighting and fans for 550 lowincome India families In partnership with Habitat for Humanity India we,24,23,diff,,,
funded solarpowered lighting and fans in 550,24,26,diff,empty,,
lowincome homes with no electricity in Uttar Pradesh,24,26,diff,empty,,
Nagaland West Bengal Karnataka and Maharashtra,12,26,diff,empty,,
Each home received an offthegrid system including,2,26,diff,empty,,
Most of our emissions are indirect Scope 2 emissions gener,25,21,diff,,,
ated by utilities from the electricity we use to light heat and cool our buildings While we had a slight increase in our CO2e emissions in 2021 we continued to reduce our energy intensity,24,21,diff,,,
when emissions were normalized to sales with energy conser,24,21,diff,,,
vation efforts helping to minimize the environmental impact of,23,9,diff,,,
We measure and report energy use and carbon emissions at,24,21,diff,,,
our largest locations including core manufacturing and office,15,15,,,,
facilities We calculate the balance of carbon footprint using,13,24,diff,,,
emission factors based on location and occupied office space,21,26,diff,empty,,
two LED lights and a fan Besides providing a much,24,26,diff,empty,,
Energy is a minor percentage of the total operational costs at,24,24,,,,
needed yet environmentally friendly resource the,23,26,diff,empty,,
lighting also provides children with more hours to,2,26,diff,empty,,
study and demonstrates our commitments to both,10,26,diff,empty,,
Wisconsin and Canada honors For the eighth consecutive,12,26,diff,empty,,
from the Wisconsin Sustainable Business Council,15,26,diff,empty,,
Green Masters is a sustainability recognition,15,0,diff,,,
In Canada our Cambridge plant won a silver medal,4,26,diff,empty,,
as part of a twoyear energy management challenge,24,11,diff,,,
sponsored by several southwestern Ontario utilities,12,26,diff,empty,,
As one of the challenges 24 participants we were,2,26,diff,empty,,
recognized for our various efforts to demonstrate,10,26,diff,empty,,
leadership in responsible energy management,15,8,diff,,,
We focus the remainder of our environmental stewardship,23,7,diff,,,
efforts on waste and water consumption In 2021 we exceeded,20,19,diff,,,
our annual goal to recycle or reclaim 85 of solid waste gen,19,19,,,,
er ated Our water use rose slightly just missing our annual,20,20,,,,
zero increase goal We use water mostly to drink for sanitary,20,20,,,,
purposes and to cool and clean during manufacturing,15,15,,,,
As previously noted on page 22 we have 20 manufacturing,15,15,,,,
locations certified to certified to ISO 14001 and ISO 45001,15,26,diff,empty,,
Water Use In million gallons,20,20,,,,
including optimizing our compressed air system with,21,26,diff,empty,,
ultrasonic leak detection and using energy data to,1,22,diff,,,
Water use slightly over annual zero increase goal,20,20,,,,
Our accelerated efforts to reduce environmental impacts and drive sustainable change extends to our global supply chain,17,9,diff,,,
We are fortunate to partner with diverse suppliers,17,26,diff,empty,,
that recognize the importance and value of,10,26,diff,empty,,
sustainability for the mutual benefit of our joint relation,12,0,diff,,,
ships customers communities and the world around us,10,26,diff,empty,,
Together we continue our efforts to create a more respon,4,26,diff,empty,,
sible supply chain aligned with the needs of our customers,17,26,diff,empty,,
and societys rapidly changing expectations Just as,4,26,diff,empty,,
we did at the corporate level with our 2020 materiality,12,26,diff,empty,,
assessment weve turned to outside experts to help us,12,10,diff,,,
assess opportunities to improve the sustainability of our,3,0,diff,,,
supply chain and increase the level of engagement within,17,7,diff,,,
our relationships Were focused on creating expanded,10,26,diff,empty,,
value that encapsulates shared commitments to ethics,0,6,diff,,,
and integrity inclusion and the environment,10,0,diff,,,
Spent with diverse suppliers including small,17,26,diff,empty,,
veteran minority women and LGBTQowned,8,26,diff,empty,,
was with Minority and Womenowned Business Enterprises,8,26,diff,empty,,
AfricanAmericanowned investment banking firm coleads Rockwell Automation bond offering,12,26,diff,empty,,
We selected Loop Capital Markets a nationally recognized,4,25,diff,,,
Blackowned investment banking firm as a joint active,4,26,diff,empty,,
forward for its corporate peers in the industrial and technology,3,26,diff,empty,,
sectors This transaction highlights Rockwells ongoing commit,18,26,diff,empty,,
bookrunner on a 15 billion bond offering that funded a portion,4,26,diff,empty,,
ment toward diversity equity and inclusion as a company,8,7,diff,,,
of our 2021 acquisition of Plex Systems,3,26,diff,empty,,
Weve worked with Loop Capital Markets in the past noted,4,25,diff,,,
Rockwells Isaac Woods vice president and Treasurer Were,7,26,diff,empty,,
pleased to have the opportunity to elevate such a highquality,0,26,diff,empty,,
firm to a lead position in this transaction,4,26,diff,empty,,
underwriter Rockwell Automation is sending a powerful message,1,26,diff,empty,,
of support for equity on Wall Street and is providing a path,18,6,diff,,,
BofA Securities Goldman Sachs Co LLC and Wells Fargo,4,26,diff,empty,,
Securities joined Loop Capital Markets as jointlead under,4,25,diff,,,
writers Through longstanding relationships with our group of,8,26,diff,empty,,
strategic partner banks we continue to strengthen our shared,3,26,diff,empty,,
commitment to sustainability and equity while amplifying and,10,6,diff,,,
elevating the stature of diverse firms across the global corporate,8,26,diff,empty,,
To that end we plan to look to the Responsible Business Alliances RBA Code of Conduct as a guideline for future updates to our own Supplier Code of Conduct The RBA is the worlds largest industry coalition dedicated to corporate social responsibility in global supply chains,17,10,diff,,,
Its Code of Conduct is a set of social environmental ethical and management systems,0,9,diff,,,
standards RBA updates the Code every three years to ensure relevance to current issues and expectations facing global supply chains,17,11,diff,,,
Regardless of the global supply challenges facing industry today our responsible supply,17,26,diff,empty,,
chain is at the forefront of our efforts from supplier information campaigns including our,17,26,diff,empty,,
2021 Virtual Supplier Conference to using our own technologies and data to augment decision,17,22,diff,,,
making and provide even greater visibility into our supply chain planning and operations,17,26,diff,empty,,
Weve set out to reimagine the role of our supply chain manufacture in an even more respon,17,26,diff,empty,,
sible and sustainable manner and continue to exceed customer expectations with trusted,15,26,diff,empty,,
At Rockwell philanthropy extends beyond financial investments Its about people action and purposedriven passion to create transformational change,10,26,diff,empty,,
Our philanthropic strategy is built upon our business impera,12,26,diff,empty,,
tive to ensure a skilled workforce now and in the futureone,8,11,diff,,,
that reflects the diversity of our customers and partners regions,8,6,diff,,,
and communities For us it goes beyond the skills gap With,10,26,diff,empty,,
our STEM education partners were diligent in our intent to close,2,26,diff,empty,,
the belief and opportunity gaps that create barriers for girls and,8,26,diff,empty,,
We support organizations and opportunities that foster an,2,26,diff,empty,,
awareness of the systems and barriers that perpetuate the social,10,10,,,,
economic and educational challenges our communities face And,10,26,diff,empty,,
we contribute to the vibrancy of our regions through investment,4,26,diff,empty,,
in programs that address those inequities creating access for the,2,26,diff,empty,,
people who need it most,10,26,diff,empty,,
n 3 Disaster Relief Recovery,5,5,,,,
We continued to deepen our commitment,10,26,diff,empty,,
to remove barriers caused by systemic,18,26,diff,empty,,
famous freedom ghters and political leaders,10,26,diff,empty,,
through a series of experiential galleries and,8,26,diff,empty,,
racism and support those organizations dedicated,0,26,diff,empty,,
interactive opportunities More than 30000,2,26,diff,empty,,
to advancing racial equity and inclusion,8,7,diff,,,
visitors attended the exhibit and through a free,23,26,diff,empty,,
virtual component 6312 students participated in,2,26,diff,empty,,
The YWCA Southeast Wisconsin YWCA SEW is,8,26,diff,empty,,
live programming broadcast from the museum,23,26,diff,empty,,
among those leading this effort We provided a,12,26,diff,empty,,
125000 donation to help strengthen and expand,12,26,diff,empty,,
For Januarys Martin Luther King Jr Day we,10,26,diff,empty,,
the organizations programming including its,12,26,diff,empty,,
sponsored the virtual event Dr Kings Work,4,26,diff,empty,,
signature class Unlearning Racism Tools for Action The YWCA SEW has seen a surge in demand for its offerings which focus on the,12,4,diff,,,
Legacy A Fight for Fair and Equitable Wages,11,11,,,,
featuring Reggie Jackson from Nurturing,9,26,diff,empty,,
Diversity Partners Reggie is a nationally heralded,8,6,diff,,,
action and accountability needed to create an,12,0,diff,,,
independent scholar on race The conversation,8,26,diff,empty,,
environment where all can thrive Our investment,10,26,diff,empty,,
included discussion about the United Ways,10,26,diff,empty,,
builds on a longstanding commitment to the,10,26,diff,empty,,
Reducing Barriers to Employment Advancement,8,11,diff,,,
organizations mission to eliminate racism and,8,26,diff,empty,,
Also as part of our tribute to the legacy of Dr,23,26,diff,empty,,
We cosponsored the US debut of Mandela The,10,26,diff,empty,,
King we sponsored a live reading of I am a Boy of,8,26,diff,empty,,
Official Exhibition which ran at the Milwaukee,12,26,diff,empty,,
Color by childrens author and diversity equity,8,6,diff,,,
Public Museum in partnership with Americas,23,10,diff,,,
and inclusion advocate Deanna Singh a book,8,7,diff,,,
Black Holocaust Museum The powerful exhibit,19,26,diff,empty,,
that is designed to help parents to talk to their,2,26,diff,empty,,
celebrated the life of one of the worlds most,9,26,diff,empty,,
Driving equity in our communities starts with our youngest learners,2,6,diff,,,
We support organizations and activities that provide all students with equal access to STEM,2,26,diff,empty,,
opportunities and the belief that they will be our future makers creators and builders,3,26,diff,empty,,
In 2021 we surpassed 30 million in cash and inkind product donations to nonprofit FIRST with a new,12,26,diff,empty,,
27 million grant to support global programming for the 20212022 season FIRST a key Rockwell STEM,12,26,diff,empty,,
education partner since 2006 inspires students ages 4 to 18 to become science and technology leaders,2,26,diff,empty,,
and innovators by engaging them in exciting handson mentorbased programs,8,26,diff,empty,,
Rockwell is one of FIRSTs,15,26,diff,empty,,
five years more than 1500,2,26,diff,empty,,
Rockwells Zhongjie Li customer innovation and operations,15,3,diff,,,
manager served as a judge at,12,26,diff,empty,,
a FIRST Robotics Competition in,4,4,,,,
FIRSTs positive impact is well document,10,10,,,,
held in Hangzhou This marked Rockwells,12,26,diff,empty,,
ed Participants from all backgrounds,8,26,diff,empty,,
first official involvement at a FIRST China,10,26,diff,empty,,
are twice as likely to show an increase in,18,26,diff,empty,,
STEMrelated interests and FIRST alumni,8,26,diff,empty,,
are more likely to major in STEM fields,8,26,diff,empty,,
Our goal is to not only introduce students,8,26,diff,empty,,
Young women in FIRST are more likely,8,26,diff,empty,,
to STEM and related career possibilities,8,26,diff,empty,,
to declare a major and take courses in,2,26,diff,empty,,
but also to create and equip the spaces,15,26,diff,empty,,
that foster their innovation and creativity and nurture their problemsolving and,15,3,diff,,,
Globally during the 20202021 season,13,26,diff,empty,,
criticalthinking skills All while having fun,8,26,diff,empty,,
Rockwell sponsored 117 teams across all,4,26,diff,empty,,
FIRST programs Nearly 200 employees,8,26,diff,empty,,
These spaces include the We Energies,4,26,diff,empty,,
coached mentored and volunteered at,2,26,diff,empty,,
STEM Center at MSOE Milwaukee School,2,26,diff,empty,,
events including FIRST Canadas Girls,8,26,diff,empty,,
of Engineering which celebrated its,12,26,diff,empty,,
and Allies 2021 STEMathon This was an,1,26,diff,empty,,
grand opening in 2021 Developed in,3,26,diff,empty,,
partnership with Rockwell and other,12,10,diff,,,
for young women in STEM and their allies,2,26,diff,empty,,
corporate funders the Center is a key,12,26,diff,empty,,
In China Rockwells Zhongjie Li served,12,26,diff,empty,,
STEM destination in Milwaukee for all,2,26,diff,empty,,
as a judge at the worlds largest FIRST,4,26,diff,empty,,
K12 students providing access to inter,2,26,diff,empty,,
It includes the Rockwell Automation FIRST,24,26,diff,empty,,
Robotics Development Zone a 1500square,4,4,,,,
foot playing field area funded with a 350000,2,26,diff,empty,,
Through an additional investment we supported,12,26,diff,empty,,
MSOEs summer STEM programming and provided,8,26,diff,empty,,
more than 300 area students with access to new,2,26,diff,empty,,
robots indoorsafe drones and other STEM tools,15,26,diff,empty,,
We also funded a 100000 grant to the Milwaukee,12,26,diff,empty,,
Robotics Academy MRA as part of our FIRST,8,26,diff,empty,,
commitment MRA provides yearround STEM,2,26,diff,empty,,
education to underserved populations including facilities for high school students and teams to,2,26,diff,empty,,
explore robotics and access to advanced machine,2,26,diff,empty,,
shop equipment MRA also provides mentoring,9,26,diff,empty,,
applied training and skillsbased programming,8,8,,,,
Students experience the Rockwell Automation FIRST,2,26,diff,empty,,
We joined the Great Lakes Science Center to host hundreds of Clevelandarea students for,2,26,diff,empty,,
Manufacturing Day MFG Day A National Association of Manufacturers and Manufacturers,15,15,,,,
Institute initiative MFG Day is an annual series of events to inspire the next generation by show,2,24,diff,,,
casing modern manufacturing careers Volunteers from Rockwell and five other local companies,8,15,diff,,,
assisted students with interactive advanced manufacturing and technology experiences including,15,15,,,,
augmented reality LEGO robot coding and virtual welding,15,26,diff,empty,,
Two Rockwell employees serve on MRAs advisory board,7,7,,,,
When the fiveday period ended we exceeded our goal with,4,26,diff,empty,,
including FIRST alum Javion Mosley who also mentors his,8,26,diff,empty,,
1175 families logging more than 109000 minutes of play of,2,26,diff,empty,,
former FIRST Robotics team which started MRA Nearly,4,26,diff,empty,,
which nearly 80 was in Spanish For those without home,2,26,diff,empty,,
threequarters of MRA alums work in STEM fields including,8,26,diff,empty,,
technology we bridged the digital divide by providing books,4,26,diff,empty,,
graduates who have started their own businesses,8,26,diff,empty,,
and games Additionally we partnered with the United Way,12,26,diff,empty,,
to supplement the learning opportunity with winter break,8,26,diff,empty,,
To support and engage students and families at home,2,26,diff,empty,,
meal kits for 300 families facing food insecurity,2,26,diff,empty,,
we launched Milwaukee Math Week in partnership with,2,10,diff,,,
the MIND Research Institute We challenged students,2,4,diff,,,
and families to enjoy 100000 minutes of free online math,2,26,diff,empty,,
Our employees broaden the reach of our philanthropic investment and impact with their time talent and personal resources,8,8,,,,
To make it easier for employees to learn about and participate in local,8,26,diff,empty,,
volunteer opportunities and to enhance their personal giving with company,8,26,diff,empty,,
support we designed ROK in Action,3,26,diff,empty,,
Recently launched in a dozen countries in Asia Pacific and North America,12,26,diff,empty,,
employees can access this new volunteer program and platform from their,8,26,diff,empty,,
smartphones or computers Once they find opportunities they can track their,1,26,diff,empty,,
volunteer time earn 10 per hour Reward Dollars and direct their rewards,11,26,diff,empty,,
balance to support nonprofits of their choice Further ROK in Action makes,2,26,diff,empty,,
it possible for employees to volunteer during work hours with up to 24 hours,11,26,diff,empty,,
volunteer paid time off annually We plan to roll out ROK in Action to additional,11,26,diff,empty,,
locations in the coming years,3,26,diff,empty,,
Additionally in 2021 we honored the four winners of our annual Volunteer Recognition Program with a 5000 contribution to their charity of choice The awards celebrate the value of volunteerism and create awareness for the,9,8,diff,,,
organizations and missions our employees are passionate about serving,10,26,diff,empty,,
Healthy communities Regardless of race gender or economic status the pandemic impacted us,8,26,diff,empty,,
all in ways none of us could have predicted Since it first became available,6,26,diff,empty,,
weve continuously encouraged everyone to get a COVID19 vaccine To,2,26,diff,empty,,
assist with reaching the most vulnerable in our headquarters community we,2,10,diff,,,
donated 50000 to HealthyMKE The comprehensive multimedia and grass,12,26,diff,empty,,
roots information campaign was created by a broad coalition of local govern,12,26,diff,empty,,
ment nonprofit health care public health and community organizations,2,6,diff,,,
HealthyMKE targets the moveable middle uncertain individuals who may,4,26,diff,empty,,
be open to the vaccine With educational resources and tools the campaign,2,26,diff,empty,,
is designed to help empower people to make informed choices about,15,26,diff,empty,,
Humanitarian relief Whether from natural disaster a humanitarian crisis or circumstance the,5,26,diff,empty,,
need for relief in communities around the world persisted this past year,10,26,diff,empty,,
We donated 85000 to the Red Cross to support several critical disaster and,5,26,diff,empty,,
humanitarian relief efforts Our contributions supported the nonprofits work and,5,26,diff,empty,,
volunteers in Haiti following a massive earthquake and in the US after Hurricane,5,26,diff,empty,,
Ida moved from the Gulf Coast to the Northeast Our donations also supported,13,26,diff,empty,,
relief efforts in the immediate aftermath of two dozen tornadoes that struck the,5,26,diff,empty,,
Midwest and southern states Additionally we supported the Red Crosss humani,12,26,diff,empty,,
tarian relief efforts for military veterans and evacuees following military unrest in Afghanistan,9,26,diff,empty,,
Meanwhile housing insecurity as a way of life remains a challenge in our local,18,26,diff,empty,,
communities Dozens of our Wisconsin employees volunteered to assemble more,11,26,diff,empty,,
than 500 laundry and linen kits in the spring Wisconsin and Ohio employees,19,26,diff,empty,,
packed 750 winter care kits in November,15,26,diff,empty,,
Many of us may not have realized until these projects how prevalent homeless,5,26,diff,empty,,
ness and housing issues are in the communities where we live and work said,10,26,diff,empty,,
Greg Gernert vice president and general manager Motion Controls and United Way,18,26,diff,empty,,
executive cosponsor This is just one way where we can come together to help,12,26,diff,empty,,
make a difference for so many local families in need,10,26,diff,empty,,
Preparing business and the workforce for the jobs of the future is a task that no one company university or government agency can do alone,8,11,diff,,,
Thats why we partner with industry peers and educational institutions,2,26,diff,empty,,
worldwide to invest in academic innovation training and curriculum,2,3,diff,,,
designed to accelerate the adoption of new technologies and skill sets,8,26,diff,empty,,
With realworld applications and advancedtechnology labs in high schools,2,26,diff,empty,,
technical colleges and universities our Global Academic Organization,2,26,diff,empty,,
focuses on developing the diverse and futureready workforce of,8,11,diff,,,
tomorrow Annually we reach more than 30000 students preparing,2,26,diff,empty,,
them for roles in digital transformation,3,26,diff,empty,,
As part of Ohios high school Graduation Pathways we partnered with,2,26,diff,empty,,
FANUC America to combine the previously separate Automation and,4,26,diff,empty,,
Robotics Pathways into a single integrated program Pathways provide students with,2,26,diff,empty,,
both high school graduation and college,2,26,diff,empty,,
credits as well as industryrecognized,4,26,diff,empty,,
credentials By merging the Automation,1,26,diff,empty,,
and Robotics Pathways students receive,2,26,diff,empty,,
training that more closely mimics todays,8,8,,,,
Marzell Brown is an IoT engineering and,8,26,diff,empty,,
academic enablement manager in our,2,26,diff,empty,,
To train educators in the newly integrated approach,2,26,diff,empty,,
we joined FANUC and Lorraine County Community,10,10,,,,
College LCCC to lead a threeweek Trainthe,12,26,diff,empty,,
Trainers workshop More than 20 educators from,2,26,diff,empty,,
high schools and two and fouryear colleges,2,26,diff,empty,,
statewide participated in the free summer session,12,26,diff,empty,,
funded with an Ohio Department of Labor grant,11,11,,,,
The training included handson and projectbased,8,8,,,,
learning and visits to see Rockwell technology in,2,26,diff,empty,,
action at the Great Lakes Brewing Company and a,6,26,diff,empty,,
university studentdesigned exhibit at the Great,8,26,diff,empty,,
The training also included sessions on diversity and,8,8,,,,
inclusion exploring how to better position students,8,7,diff,,,
across gender ethnic and racial backgrounds,8,26,diff,empty,,
and urban and rural locations for success We held,10,26,diff,empty,,
the training at the Garrett Morgan School GMS of,12,8,diff,,,
Leadership Innovation one of three Clevelandarea,15,3,diff,,,
schools that serve mostly Black students and house,8,26,diff,empty,,
Rockwelldonated technology and equipment as part,15,26,diff,empty,,
of our Mach3 effort to reach and enroll more diverse,8,26,diff,empty,,
students in our integrated Pathways program Well,2,26,diff,empty,,
partner with FANUC and LCCC in summer 2022 to,12,26,diff,empty,,
offer another trainthetrainer session at GMS,4,26,diff,empty,,
Ohio educators participated in a,2,26,diff,empty,,
Industry coalition develops apprenticeships We joined with FANUC America to form an,2,26,diff,empty,,
industry coalition that developed new,12,26,diff,empty,,
apprenticeship programs to help companies rapidly,8,26,diff,empty,,
upskill employees and provide credentials for,8,26,diff,empty,,
expanded career opportunities The new programs,8,26,diff,empty,,
include robot operators and technicians PLC,9,26,diff,empty,,
programmable logic controllers operators and,1,26,diff,empty,,
technicians and an integration specialist creden,8,26,diff,empty,,
tial to operate and troubleshoot integrated FANUC,18,26,diff,empty,,
Rockwell Automation technologies More than 40,24,26,diff,empty,,
companies and organizations have supported and,12,26,diff,empty,,
participated in the apprenticeships including Dana,8,26,diff,empty,,
Magna Tyson Foods and the Advanced Robotics for,6,26,diff,empty,,
At Cleveland State University where our partnership goes back to the late 1990s we celebrated the grand opening of the Rockwell Automation Connected Enterprise Laboratory Touted as fully Industry 40 connecting manufacturing automation and the,15,10,diff,,,
Industrial Internet of Things IIoT the lab is the Washkewicz College,15,26,diff,empty,,
of Engineerings latest initiative to fulfill its mission to produce,12,26,diff,empty,,
readytogo engineers The hightech handson learning environ,15,26,diff,empty,,
ment provides students with access and instruction on the same,2,26,diff,empty,,
types of advanced manufacturing equipment used across industry,15,15,,,,
today and includes 14 workstations accommodating 28 students,2,26,diff,empty,,
Beijing Jiaotong University students win annual China Industrial Intelligence Challenge Classmates Li Junying and Zhang Zhe from Beijing,4,26,diff,empty,,
Jiaotong University who conducted their work,23,26,diff,empty,,
Together with Chinas Ministry of Education we are a,12,26,diff,empty,,
longtime cosponsor of the highly regarded competition,4,4,,,,
at the universitys Rockwell Automation Laboratory,24,26,diff,empty,,
that encourages students to research explore and use,2,4,diff,,,
were among the award winners at the annual China,12,26,diff,empty,,
IIoT applications to solve practical problems,15,26,diff,empty,,
Industrial Intelligence Challenge The universitys,4,26,diff,empty,,
School of Electrical Engineering was also honored,8,26,diff,empty,,
with the Excellent Organization Award,0,26,diff,empty,,
We also opened the Rockwell Automation Lab at Can Tho University in Vietnam The countrys most modern and wellequipped automation laboratory,24,26,diff,empty,,
is designed to provide instructors and students,2,26,diff,empty,,
with handson experience in Vietnams growing,2,26,diff,empty,,
smart manufacturing and processing industries,17,15,diff,,,
It features 20 basic and 19 advanced workstations,15,26,diff,empty,,
and one virtual model to emulate factory automa,4,26,diff,empty,,
In Wisconsin members of the Board of Regents,12,7,diff,,,
and chancellors from other UW System universi ties toured the University of WisconsinMilwaukee Connected Systems Institute CSI We are a founding member of the CSI pictured right,12,26,diff,empty,,
which includes a mini factory of the future used for learning and collaborative research and to,2,4,diff,,,
the CSI is developing new ways to integrate,12,26,diff,empty,,
demonstrate the latest in smart automation,24,24,,,,
digital technologies such as artificial intelli,4,26,diff,empty,,
gence robotics and data from the IIoT into next,4,22,diff,,,
Fully and securely connected end to end in 2021,1,26,diff,empty,,
CSIs production line links to a manufacturing,15,15,,,,
Among our 2022 projects were working with,2,11,diff,,,
execution system tied directly to an enterprise,4,26,diff,empty,,
the CSI to launch a new Digital Manufacturing,15,15,,,,
resource planning system With digital twins,2,26,diff,empty,,
Certification in the spring and with our other,2,26,diff,empty,,
CSI students and researchers can simulate new,2,26,diff,empty,,
partners to continue to expand and enhance,3,26,diff,empty,,
configurations or solve problems without having,4,26,diff,empty,,
our global network of more than 150 automation,15,26,diff,empty,,
to work on the physical system itself Together,15,9,diff,,,
with Rockwell and dozens of private companies,4,26,diff,empty,,
Even before the pandemic the lack of skilled labor was a major challenge for the manufacturing sector,11,11,,,,
Lack of skilled workers has become even,11,26,diff,empty,,
more worrisome as companies move more,18,26,diff,empty,,
manufacturing plants closer to home to address,15,15,,,,
supply chain issues A 2021 study found the,17,26,diff,empty,,
To serve our veterans and help close that gap we developed the Academy of Advanced Manufacturing AAM program jointly with ManpowerGroup AAM serves as a bridge from,8,15,diff,,,
US manufacturing skills gap could result in 21,8,15,diff,,,
the military to manufacturing The free 12week,12,15,diff,,,
million unfilled jobs by 2030 ultimately costing,11,26,diff,empty,,
program trains military veterans and provides,8,26,diff,empty,,
the US economy up to 1 trillion,18,26,diff,empty,,
them with hightech career opportunities in,8,26,diff,empty,,
advanced manufacturing and production at,15,15,,,,
Honors for our efforts to promote veteran employment,8,11,diff,,,
Military Friendly designated Rockwell as a 2022,12,26,diff,empty,,
Military Friendly Employer and the Milwaukee,2,26,diff,empty,,
Business Journal honored us as part of its 2021,3,26,diff,empty,,
Since the programs 2017 inception AAM has upskilled and,12,26,diff,empty,,
certified 263 military veterans as automation controls,14,26,diff,empty,,
and instrumentation technicians The program has placed,8,26,diff,empty,,
most of those grads in high demand manufacturing roles,17,4,diff,,,
with average starting salaries between 55000 and,11,26,diff,empty,,
75000 AAM grads represent all branches of the military and 41 are people of color,8,26,diff,empty,,
More than 80 Rockwell customers have hired AAM grads,12,26,diff,empty,,
and a quarter of those manufacturers are repeat employers interested in multiple hires including The Goodyear Tire Rubber Company The companys four recent hires serve in area manager maintenance specialist and electronic,11,26,diff,empty,,
technician roles at Goodyears Danville Virginia tire plant,15,26,diff,empty,,
Matt Brown Goodyears Danville engineering manager and,15,26,diff,empty,,
a Navy veteran said AAM offers a unique opportunity to tap,9,26,diff,empty,,
into highly trained candidates and builds on those candi,0,26,diff,empty,,
Military Friendly identifies organizations whose,12,26,diff,empty,,
commitment to serving the military and veteran,9,26,diff,empty,,
community is comprehensive in scope and meaning,10,10,,,,
ful in terms of actual outcomes and impact The,12,10,diff,,,
Military Friendly Employer designation is awarded,4,26,diff,empty,,
to organizations that have met or exceeded their,12,26,diff,empty,,
standard in recruiting hiring and training of veterans,8,8,,,,
The Business Journals Veterans in Business Awards,3,26,diff,empty,,
is a celebration of US military veterans and,8,26,diff,empty,,
companies that strongly support veterans initiatives,8,26,diff,empty,,
This program basically gives us ideal candidates for the roles we need to fill,8,26,diff,empty,,
said Brown Theyre coming in ready to work and they already have the leader,3,26,diff,empty,,
ship qualities were looking for,8,26,diff,empty,,
AAM combines technical classroom training handson lab experience and,2,8,diff,,,
professional development education at Rockwells facilities in Milwaukee,2,4,diff,,,
Wisconsin and Cleveland Ohio Housing is provided and candidates are paid,11,26,diff,empty,,
In 2021 AAM was authorized as a US Department of Defense SkillBridge Program SkillBridge connects Service members with industry partners in realworld job experiences For industry partners SkillBridge is an opportunity,8,6,diff,,,
to access and leverage the worlds most highly trained and motivated workforce,8,11,diff,,,
It also means we can recruit inperson and virtually on military bases with,8,26,diff,empty,,
potential candidates preparing to separate from service As such we held our,8,6,diff,,,
first inperson hiring event at the Fort Hood US Army base in the fall,8,26,diff,empty,,
AAMs 20th cohort started in January the first of six 2022 cohorts Also new,8,26,diff,empty,,
in 2022 AAM will pilot adding spouses of veterans and transitioning service,8,6,diff,,,
members with technical backgrounds in electronics to the program,8,26,diff,empty,,
