paragraph,predict_label,count,different,empty,diff rate,empty rate
all employees to attend training on prevention of wrongful acts in workplace which is included as part,0,9,diff,,,
of the compulsory training for new recruits The training completion rate for 2021 amounted to 100,8,8,,,,
Meanwhile in accordance with Act of Gender Equality in Employment Regulations for Establishing,8,11,diff,,,
Measures of Prevention Correction Complaint and Punishment of Sexual Harassment at Workplace,9,9,,,,
Sexual Harassment Prevention Act and Regulations of Sexual Harassment Prevention the Company has,9,9,,,,
established the Sexual Harassment Complaint Management Committee sexual harassment prevention,9,9,,,,
meetings groupwide Communication meetings of,12,8,diff,,,
different levels Company feedback mailbox,22,26,diff,empty,,
Club Activities Exclusive discount at,6,26,diff,empty,,
specific stores Volunteer activities Benefits Subsidies Retirement Planning,12,11,diff,,,
Health Promotion Activities Healthy working environment and stress relief,9,11,diff,,,
Diverse communication channels selfdetermined topic,8,8,,,,
Institute realtime twoway communication channel enabling the company to transmit information to,22,8,diff,,,
employees correctly and quickly on one hand while listening to their opinions and response so that,4,5,diff,,,
expectation and feeling of both parties can be integrated and a solid and sustainable labormanagement,11,26,diff,empty,,
hotline and complaint mailbox to manage the issue therein In 2021 no sexual harassment complaint had,9,26,diff,empty,,
The company has instituted responsible organization and unit promoting global communication guidelines,12,8,diff,,,
and advocating 5C model to assure crossarea crosslanguage effective team communication Take,8,8,,,,
advantage of multiple communication channels both online and offline to augment mutual understanding,4,4,,,,
between employees and the company plus periodic opinion plus of employees followed by improvement in,11,26,diff,empty,,
response to the results for creation of sustainable healthy workplace and the growth of company,15,9,diff,,,
G o a l s,12,26,diff,empty,,
M a n a g e m e n t a p p r o a c h,12,26,diff,empty,,
Joint implementation of global communication guidelines for creation of a friendly communication environment,12,8,diff,,,
goal and policy effectively and,12,12,,,,
understand and respond to employees,10,26,diff,empty,,
and organize task force to plan and,5,26,diff,empty,,
The meeting was held once in,12,26,diff,empty,,
English and once in Chinese every,8,26,diff,empty,,
quarter totaling 8 sessions in 2021,12,26,diff,empty,,
key parts were edited into Executives,12,26,diff,empty,,
Quarterly Talk video series and,12,26,diff,empty,,
shared with all employees for them,11,26,diff,empty,,
to catch up with top management,3,11,diff,,,
to employees expectations so as to,8,26,diff,empty,,
enhance their satisfaction Take advantage of communication,0,4,diff,,,
channels both online and offline,4,26,diff,empty,,
Held once every quarter 4 in total in,12,26,diff,empty,,
2020 with an attendance rate of 100,8,26,diff,empty,,
to transmit corporate goals for,12,26,diff,empty,,
Budget for operation and management,12,11,diff,,,
Regular meetings of various units,7,26,diff,empty,,
Questionnaire survey of satisfaction with large scale events,4,6,diff,,,
i e v e m e n t s,12,26,diff,empty,,
In 2021 the participation rate,12,26,diff,empty,,
reached 86 and many indicators,12,26,diff,empty,,
were improved as compared to the,12,26,diff,empty,,
previous survey The survey results,12,26,diff,empty,,
also serve as a basis of formulating,12,26,diff,empty,,
In 2021 the participation rate,12,26,diff,empty,,
reached 86 and many indicators,12,26,diff,empty,,
were improved as compared to the,12,26,diff,empty,,
previous survey The survey results,12,26,diff,empty,,
also serve as a basis of formulating,12,26,diff,empty,,
In 2021 1157 queries from,12,26,diff,empty,,
Diverse Channels to Foster Robust Communication,8,8,,,,
MediaTek rolled out its firstever employee survey in the headquarters in 2004 In 2016 the scope of,8,8,,,,
the survey was extended to all employees globally and it was conducted by third party consultancy,8,26,diff,empty,,
company every two years The survey covers questions on company strategies organizational,3,26,diff,empty,,
culture career development work and life and many other aspects The results of the survey are,8,8,,,,
analyzed and improvement measures are formulated to respond to employee needs aiming in,2,8,diff,,,
fostering a friendly workplace for all our employees 86 of our global employees took part in the,10,8,diff,,,
2021 survey with more than 90 of the survey items showed improvement as compared to 2019 By,12,26,diff,empty,,
gathering employee opinion the Company can gain better understanding of employee expectation,0,8,diff,,,
and find out the major directions that the Company shall adjust and orient to in the future from the,3,26,diff,empty,,
opinion offered and produce viable action plans therein,12,26,diff,empty,,
reply rate was 997 Some of the,12,26,diff,empty,,
Foster and Promote Culture and Values Via Hot Paper our internal employee newsletter,8,8,,,,
unanswered queries were due to,4,26,diff,empty,,
questioners had been reached out,0,26,diff,empty,,
to follow up on the issues raised,10,26,diff,empty,,
service and company suggestion box,4,6,diff,,,
Utilization status of AI service,1,6,diff,,,
AI Chatbot was launched in,1,26,diff,empty,,
December 2021 Each month AI,12,26,diff,empty,,
Chatbot has an average of 1813,1,26,diff,empty,,
users and 14 thousand queries,4,26,diff,empty,,
To enable employees to gain a better understanding on the core values and code of conduct of,0,0,,,,
MediaTek and foster the corporate culture collectively the company provides a monthly employee,8,8,,,,
electronic newsletterHot Paperin the headquarters Hot Paper covers important announcements,12,26,diff,empty,,
and promotion executive and employee interviews and photos of activities held for the month,8,8,,,,
Using a storytelling narration and vibrant visual design Hot Paper enables employees to absorb,15,26,diff,empty,,
the essence of the content easily The publication of newsletter is expected to be extended to all,12,26,diff,empty,,
offices around globe in 2022 where all employees are provided with the bilingual newsletter on a bi,11,26,diff,empty,,
monthly basis with touching stories from different offices and important informationdifferent offices,12,26,diff,empty,,
and important information in bilingual form,2,26,diff,empty,,
Fostering Consensus via Global Manager Communication Meetings and AllEmployee,12,8,diff,,,
Communication Meetings of Various Organizations,12,8,diff,,,
MediaTek encourages transparent and twoway communication Each quarter the Company,0,8,diff,,,
convenes global manager communication meetings where the CEO and President take turns to share,7,4,diff,,,
the business technological development and future outlook of the company with managers across,3,4,diff,,,
the globe The Company also encourages the business and function organizations to convene their,12,26,diff,empty,,
own allemployee communication meetings on a regular basis providing platforms for employees to,12,8,diff,,,
gain information as well as express their thoughts and voices,22,26,diff,empty,,
Strengthen Synergy via Anniversary and Family Day,2,26,diff,empty,,
2021 was the 24th anniversary of MediaTek In spite of the COVID19 pandemic the business,18,26,diff,empty,,
performance of the company was outstanding exhibiting the strength of the innovative collaboration,4,8,diff,,,
model exercised by the global team The main them for this years anniversary was set as Pursuing,3,26,diff,empty,,
Extraordinary Together Our Chairperson as well as selected employees who have showcased,11,26,diff,empty,,
outstanding performances in different areas shot a video together to encourage all employees to,0,26,diff,empty,,
brave hardship and work together to produce achievements that belong to employees as much as to,10,26,diff,empty,,
MediaTek has established employee complaint mailbox to properly handle complaints via a complete,0,8,diff,,,
system providing employees a fair and just workplace environment In 2021 the mailbox received,11,8,diff,,,
three complaints which had been handled and improvements had been made,12,12,,,,
To enable employees to promptly receive information needed especially during nonworking hours,11,26,diff,empty,,
or out of the area of operation the Company has developed AI robot Alpha In December 2020,1,26,diff,empty,,
it was officially launched enabling employees to post queries to the robot directly and receive,12,26,diff,empty,,
human resource information In 2021 Alpha was upgraded and its use was expanded to overseas,10,10,,,,
locations such as China and Singapore The scope of information provided by Alpha was also further,12,26,diff,empty,,
expanded to legal and intellectual property areas Apart from enhancing the convenience provided to,4,12,diff,,,
employees they are also subject to a pioneering technological experience under a corporate culture,8,8,,,,
Meanwhile the Company pays attention to the physical and mental health of employees as well,9,9,,,,
as their family life Each year the Company would hold either family day or sports day at the,10,26,diff,empty,,
headquarters inviting employees and their families to participate Due to the pandemic in 2021,2,26,diff,empty,,
considering the health and safety of employees the Company decided against an inperson family,9,6,diff,,,
day and held an online one instead allowing employees to get together virtually and creating a,11,26,diff,empty,,
special type of family day experience The warmup of the event garnered 3305 participants which,2,26,diff,empty,,
was the highest participation in history On the day of the live stream as many as 5841 participants,12,26,diff,empty,,
got together virtually allowing employees to experience inperson enjoyment and the convenience,9,26,diff,empty,,
of zero distance The live stream has initiated a new innovation model for employee eventDiagram,4,3,diff,,,
Customized Interaction Box for Family Day,2,26,diff,empty,,
To maintain an open and fair communication environment MediaTek,12,8,diff,,,
promotes its Global Communication Guidelines and its 5C Model,12,8,diff,,,
to employees which is composed of Common language Consider,8,26,diff,empty,,
others Clarify and Rephrase Clarify understanding and Concise,12,26,diff,empty,,
content This helps to ensure effective communication between,22,8,diff,,,
employees during interregion and crosslanguage team meetings written,12,26,diff,empty,,
correspondence and phone calls correspondence and phone calls,22,26,diff,empty,,
C o n f i r m understanding,12,26,diff,empty,,
MediaTek values the health and benefits of employees and we established a benefit system exceeding local,9,11,diff,,,
law and regulations requirements in areas where we operate Of which in Taiwan apart from the personal,12,12,,,,
sick leave marriage leave and pregnancy checkup leave the company also provides an extra seven flexible,11,26,diff,empty,,
holidays to increase the convenience for employees in arranging their daysoff,11,26,diff,empty,,
Furthermore the company also provides one day of paid volunteer leave per year to encourage employees,11,26,diff,empty,,
to give back to the community For employees with pregnant spouses we also provide paternity leave that,9,10,diff,,,
Legal Regulatory Requirement 12 public holidays each year Measures Superior than Regulatory Requirement Extra seven 7 days of annual leave 19 days after combining,12,12,,,,
In 2021 the utilization rate amounted to 95 which,12,26,diff,empty,,
None Measures Superior than Regulatory Requirement Employees are entitled to one 1 day of paid volunteer,11,26,diff,empty,,
In 2021 a total of 2065 hours of volunteer leave had,11,26,diff,empty,,
Five 5 days for pregnancy of more than 20 weeks inclusive,2,26,diff,empty,,
Measures Superior than Regulatory Requirement,12,26,diff,empty,,
An extra two 2 days of paternity leave are conferred for pregnancy of more than 20 weeks inclusive seven 7 days are conferred,8,26,diff,empty,,
Paternity leave is conferred in the event of a,9,26,diff,empty,,
miscarriage eight 8 hours for pregnancy between 7,9,26,diff,empty,,
and 12 weeks 24 hours for pregnancy over 12 weeks,2,26,diff,empty,,
and 56 hours for pregnancy over 20 weeks,2,26,diff,empty,,
In 2021 over 18000 hours had been conferred,11,26,diff,empty,,
343 A Safe and Friendly Workplace,9,8,diff,,,
Health and Safety of Workplace,9,9,,,,
With high regard for employees safety the company conducted hazard identification and risk evaluation for,9,9,,,,
critical operation or events with higher potential hazard in quest for zero disaster at workplace,5,9,diff,,,
In 2019 the Company conducted first aider training Refresher training is conducted every three years The first aider training was still valid in 2021,2,8,diff,,,
conducted in June 2022 Each,12,26,diff,empty,,
session lasts for three 3 hours,11,26,diff,empty,,
Achieved The Company conducted 11 exercises garnering 9129 participants,12,26,diff,empty,,
To conduct 11 drills in Hsinchu,12,26,diff,empty,,
Achieved The Company conducted 37 activities garnering 5486 participants Due to the pandemic the headquarters suspended the sporting event since May,13,26,diff,empty,,
Achieved Completed hazard identification and risk assessment pertaining to key operations or higher potential hazard incidents,9,9,,,,
Will continue to conduct hazard identification and risk assessment pertaining to key operations or higher potential hazard incidents,9,9,,,,
Since 2015 the company has been holding comprehensive evacuation drills regularly outperforming,5,26,diff,empty,,
peers to familiarize all the employees with the evacuation routes assembly sites and participant count,5,26,diff,empty,,
Fire extinguishing and aid for the injured were also included in the drills that took place at office buildings,5,26,diff,empty,,
in Hsinchu Chupei and Taipei with attendance totaling 9129 up 843 from 8286 in 2020 To assure,12,26,diff,empty,,
environmental safety without any blind spot the company provides irregular safety reminders to employees,9,9,,,,
and visitors and conducts regular inspection of office public area meeting rooms laboratories customer,23,26,diff,empty,,
offices and equipment areas for environmental and operational safety,9,9,,,,
Disabling injury frequency rate FR,9,9,,,,
Pieces of work affected only in cases of absence 8 hours or above x 1000000total working hours,11,11,,,,
Number of occupational diseases x 1000000total working hours,9,9,,,,
Disabling injury severity rate SR,9,9,,,,
Days away from work x 1000000 total working hours,11,11,,,,
Days of absence total amount of working days,11,11,,,,
Note 1 The number of absent days include the number of days for personal leave sick leave and occupational sickness leaveSick leave including unpaid sick leave halfpay sick leave and menstruation leave 5562159 hours,11,9,diff,,,
Note 2 Occupational sickness leave 10145 hours Total hours worked 21606672 hours,11,9,diff,,,
To assure the safety of construction works by contractors construction workers must take instruction,9,6,diff,,,
on occupational safety and health before entering construction sites learning potential hazards and,9,9,,,,
constructionsafety regulations to prevent occurrence of occupational disasters 535 contract workers took,9,9,,,,
the lecture in 2021 contributing to the achievement of the goal of zero disaster zero accident and zero loss,5,26,diff,empty,,
In 2021 as the COVID19 pandemic was yet to subside MediaTek continued to make protecting employee,5,8,diff,,,
health and safety its top priority The company catered to the difference of pandemic severity level in,9,6,diff,,,
different regions and abided the pandemic prevention regulations of local governments Facing the threat,5,9,diff,,,
of the pandemic the company assisted its sites to adopt the necessary precautions whilst continuing to,5,26,diff,empty,,
maintain the stability of operation Meanwhile in May 2021 as the severity of pandemic level in Taiwan,13,26,diff,empty,,
escalated the company promptly set up the first enterprise rapid testing station in the headquarters in,14,26,diff,empty,,
Hsinchu Science Park The company also conducted corporate donation drives to not only protect its,12,26,diff,empty,,
employees but also to give back to the society at large,10,26,diff,empty,,
The company welcomed its employees,11,26,diff,empty,,
to return to work in the office in its,11,26,diff,empty,,
headquarters after several weeks of remote,18,26,diff,empty,,
work as regulated by the government For,12,26,diff,empty,,
the occasion the company designed an,15,26,diff,empty,,
exclusive heartwarming gift bag for its,15,26,diff,empty,,
employees including face masks portable,9,26,diff,empty,,
spray and local snacks With the gift the,6,26,diff,empty,,
employees felt they are being cared for when returning to work in the office It also served to remind them,9,26,diff,empty,,
to maintain vigilant in following pandemic prevention rules A total of 11000 gift bags were distributed to,5,9,diff,,,
During May and June 2021 the COVID19,12,26,diff,empty,,
pandemic in Taiwan hit a new peak,13,26,diff,empty,,
To maintain the safety of the office,9,6,diff,,,
the first enterprise rapid testing station in,24,26,diff,empty,,
Hsinchu Science Park A total 24 sessions,2,26,diff,empty,,
was conducted with 6333 individuals being,8,26,diff,empty,,
During May and June 2021 as Taiwan stayed,12,26,diff,empty,,
alert for the development of the pandemic,13,4,diff,,,
to increase the frontline medical capacity,5,26,diff,empty,,
the company donated pandemic prevention,13,9,diff,,,
protective clothing N95 face masks and,9,26,diff,empty,,
powered airpurifying respirators amidst a,21,26,diff,empty,,
shortage of material The market price of these,4,26,diff,empty,,
supplies amounted to NTD 17284930 11,17,26,diff,empty,,
medical units benefited from the donation It was an effort in which the company hoped to contribute to the,2,26,diff,empty,,
pandemic prevention along with the medical professionals,5,9,diff,,,
amounted to NTD 17284930 11 medical units benefited from the donation It was an effort in which the,2,26,diff,empty,,
Company hoped to contribute to the pandemic prevention along with the medical professionals,5,9,diff,,,
344 Establishment of Friendly WorkplaceHealth,9,26,diff,empty,,
MediaTek pays close attention to the safety and convenience of workplace In 2021 the Company had rolled,9,9,,,,
out many measures for the convenience of employees in the office and public areas in hopes of providing a,9,26,diff,empty,,
To support our manpower growth as well as providing our employees with a spacious office,8,4,diff,,,
area In 2021 a total of 1016 office spaces were added,24,26,diff,empty,,
used ecofriendly food packaging boxes were sorted and recycled for the green cause,15,14,diff,,,
Its also worth mentioning that to give our employees an exclusive experience our company sourced,8,26,diff,empty,,
highend vendors in provided exclusive MidAutumn gift box for our employees The purchase orders from,15,26,diff,empty,,
employees rose 61 in 2021 in comparison to 2020 reaching a total of 5830 boxes,11,26,diff,empty,,
In 2021 the Company completed a satisfaction survey on vendors in cafeteria More than 3300 replies,15,6,diff,,,
from employees were received In a survey where 5 points denoting full score the overall satisfaction had,8,6,diff,,,
improved as compared to 2020 2020 36 vs 2021 37,12,26,diff,empty,,
Due to the COVID19 pandemic the cafeterias for technical employees are in line with the policies,9,26,diff,empty,,
formulated by the Company pandemic prevention team Many measures have been undertaken eg,5,9,diff,,,
initiated ecofriendly food packaging boxes partitions in cafeteria and singlerow seating control to ensure,19,14,diff,,,
the safety of the dining environment The used ecofriendly food packaging boxes are sorted and recycled in,15,6,diff,,,
response to the call of the government on taking environmental protection measures,23,9,diff,,,
The Company also provides purchasing service for MidAutumn gift box In 2021 MediaTek helped,12,6,diff,,,
employees in selecting diverse and sublime MidAutumn gift box purchasing service The purchasing orders,8,6,diff,,,
in 2021 jumped by 61 as compared to 2020 reaching a total of 5830 boxes,12,26,diff,empty,,
Promote Physical and Mental Health,9,9,,,,
Considering the comfort and health of employees we continued our efforts in providing,9,6,diff,,,
Most of our offices accommodate inhouse The equipments of the gyms are mainly those with self,2,26,diff,empty,,
ergonomic chairs for all our employees In 2021 we replaced 5200 spaces as of end of the year,11,26,diff,empty,,
generating electricity In addition to encouraging employees in working out and staying healthy the,11,11,,,,
a total of 9750 ergonomic chairs were provided to our employees,8,26,diff,empty,,
equipments also save energy reduce carbon emission in support of environmental protection In 2021,21,9,diff,,,
In February 2021 we removed all indoor smoking installation and shifted the smoking area,21,21,,,,
We provided our new employeess with shortterm lodging and shuttle bus to and from office to,8,26,diff,empty,,
support them in adjusting faster to the new position,18,26,diff,empty,,
In 2021 the Company had installed the online repair application system to provide all employees,9,26,diff,empty,,
with the convenience of filing electronic repair application The optimized repair efficiency rate,24,20,diff,,,
increases by more than 33 maintaining and improving the operation of all office amenities,24,26,diff,empty,,
the daily utilization rate of our gyms reached 100,2,26,diff,empty,,
Healthy and Hygienic Canteen Services,2,26,diff,empty,,
MediaTeks employee canteen includes 21 eateries and enjoys an average of more than 90 daily use with,2,8,diff,,,
around 15000 diners Canteen eateries include a wide variety of eating options The company stresses food,6,26,diff,empty,,
safety and health management including bimonthly SGS inspections and checks,9,11,diff,,,
Every year we rolled out a satisfaction survey on our canteen vendors and in 2021 we collected 3300 replies,12,6,diff,,,
from employees with the average score reached 37 out of 5 up 01 point from 2020 result,12,26,diff,empty,,
Under COVID19 our canteen also untook many measures to ensure the safety and health of our employees,9,6,diff,,,
eg initiated ecofriendly food packaging boxes partitions in cafeteria and singlerow seating control The,6,14,diff,,,
A medical team from the Hsinchu Branch of NTU,9,26,diff,empty,,
Hospital visits 27 times per month to provide oneon,2,26,diff,empty,,
one consultation services to our employees A total of,12,26,diff,empty,,
1031 reservations were made throughout 2021,12,26,diff,empty,,
In 2021 37 visually impaired masseurs were engaged and provided 7344 massages The booking rate for the masseurs were at 100,8,26,diff,empty,,
Korea Introduced 4week Workout Challenge attracting 207 participants,4,26,diff,empty,,
Every year each employee is entitled to 6500 NTD in health check expenses and a half day of healthcheck,9,9,,,,
leave exceeding legal compliance requirements Middle managers and above can enjoy 15000 NTD in,0,12,diff,,,
health check expenses and a fullday leave Apart from physical health MediaTek values the mental health,9,9,,,,
of our employees When employees are undergoing health checks they can fill out a selfreported survey on,9,6,diff,,,
moods and feelings This enhances the awareness of each employee and helps them to better understand,10,8,diff,,,
their mental state Additionally psychologists at the wellness center provide subsequent care and followup,2,9,diff,,,
on employees at risk and transfer potential highrisk cases for professional assistance In 2021 93 of,11,12,diff,,,
employees applied for health check subsidies and total health check expenses were 5960 million NTD,9,6,diff,,,
MediaTek plans for and carries out health promotion activities and sporting events every year In 2021 due,9,6,diff,,,
to the pandemic we held only one phys sporting event for badminton Other health promotion activities,9,6,diff,,,
were held virtually instead Each quarter our Wellness Center issued newsletters cetnered employees,12,9,diff,,,
health needs of employees in addition four online talks on how to get a good nights sleep were also,9,6,diff,,,
conducted We also implemented measures to encourage our employees within the permissible scope of,11,26,diff,empty,,
the pandemic regulations to workout at gyms More over 29 health promotion activities were also held in,6,21,diff,,,
our sites across the globe attracting 4127 participants in enjoying a more healthy lifestyle,9,26,diff,empty,,
Taiwan Eight health promotion activities were held with 1322 participants,14,6,diff,,,
Overseas 29 health promotion activities were held and garnered 4127 participants,2,6,diff,,,
China Month of Working Out,12,11,diff,,,
China Learning about How to,4,26,diff,empty,,
To build a healthy workplace environment the Company provides comprehensive internal and external,9,8,diff,,,
employee assistance programs EAP In terms of external programs MediaTek collaborates with Newmind,8,8,,,,
EAP Consultant Co so that our employees can undergo stressfree private and professional psychological,9,26,diff,empty,,
and legal counseling and consultation Fees for up to three hourlong sessions are borne by the Company,12,12,,,,
The utilization rate was 3 in 2021,24,26,diff,empty,,
In terms of internal employee assistance programs we have formulated the Level 1 2 3 mental health,9,9,,,,
For the inhouse employee assistance program a threelevel mental health program is implemented,9,9,,,,
Handling of employee crisis events,5,8,diff,,,
Partner with the EAP Consultant to,12,26,diff,empty,,
face publishing quarterly flyers on,12,26,diff,empty,,
leave work injuries or other emergency,9,9,,,,
assistance events the Company has,5,26,diff,empty,,
and our Human Resources department,8,10,diff,,,
To accommodate different needs we personalized the benefits with a Flexible Benefits plan in 2019,2,11,diff,,,
providing combined subsidies for travel expenses major purchases entertainment additional health check,12,6,diff,,,
items andor group insurance for family members Even amid the pandemic the overall reimbursement rate,2,18,diff,,,
hit 97 in 2021 an indication of adaptability of the plan,3,3,,,,
Meanwhile during which the pandemic was severe the Company not only provided a safe environment,5,26,diff,empty,,
to protect employee health the Welfare Committee also take concrete actions by rolling out pandemic,9,9,,,,
In 2021 86 mothers received maternity health services 46 interviews were conducted by doctors,2,6,diff,,,
The Health Center carefully designs the pacifier clip and diaper pad exclusive for MediaTek babies Each,9,6,diff,,,
building is equipped with standard breastfeeding rooms A total of 32 rooms are available to the use of,2,26,diff,empty,,
at least 46 employees In 2021 the Company simultaneously strengthened the breastfeeding space and,9,26,diff,empty,,
amenities so that a more comfortable space is made available to each breastfeeding mother Comprehensive,2,26,diff,empty,,
amenities support and design include certification of excellent breastfeeding rooms The Health Center,2,6,diff,,,
monitors the list of mothers under maternity health protection Employees on the lists of before and after,11,6,diff,,,
childbirth are evaluated by doctors in terms of hazard assessment hierarchical management health,9,9,,,,
Protection Diverse Care program to provide extra subsidies to employees for purchasing pandemic,2,6,diff,,,
protection and other adaptability assessment or recommendations,23,3,diff,,,
prevention amenities and apparatuses required for working from home A total of 9478 employees or over,11,9,diff,,,
90 of the employees in our headquarters utilized this benefit,11,26,diff,empty,,
In 2021 the Company had a total of 61 clubs including the newly established Rock Climbing Club,23,26,diff,empty,,
Equestrian Club etc The Company provided subsidies to the clubs to facilitate their operation However,12,26,diff,empty,,
due to the pandemic the frequency of the member recruitment drive which took place once every half a,8,8,,,,
year was cut down to once in the first half of the year Over 2600 employees join one club,11,26,diff,empty,,
345 Establishment of Friendly Workplace Diversity and Inclusion,8,8,,,,
5 days of pregnancy check,9,26,diff,empty,,
for singles Sessions1 Participants 20,2,26,diff,empty,,
8 days of marriage leave,11,26,diff,empty,,
56 days of maternity leave 7 days of paternity leave Childbirth bonus 2000,11,26,diff,empty,,
recommendation platform for childcare resources,2,26,diff,empty,,
Family care leave Unpaid childcare leave,2,26,diff,empty,,
MediaTeks Work Rules adhere to the Labor Standards Act stipulating that the Company cannot terminate,11,11,,,,
labor contracts during maternity leave and we are required to provide 56 days of maternity leave in a,11,11,,,,
period around childbirth Employees can choose to take 7 days of leave during spousal pregnancies or,2,26,diff,empty,,
within 15 days before and after the childbirth date and are paid as usual during paternity leave Beyond,9,26,diff,empty,,
legal compliance MediaTek provides 2 additional days of paternity leave allowing employees to tend to,11,12,diff,,,
their family care needs MediaTek also provides childbirth bonuses to congratulate the addition of a new,2,26,diff,empty,,
family member Employees who have childcare needs can apply for unpaid childcare leave In 2021 the,2,26,diff,empty,,
reinstatement rate for employees who had taken childcare leave was 696 MediaTek provides adequate,11,26,diff,empty,,
support for returning employees so that they can readapt to their work environments,11,26,diff,empty,,
Application rate for unpaid parental leave reinstatement rate and retention rate in Taiwan for 2021,11,8,diff,,,
Number of employees eligible for,11,26,diff,empty,,
unpaid parental leave in 2021,11,26,diff,empty,,
Number of employees applied for,11,26,diff,empty,,
unpaid parental leave in 2021,11,26,diff,empty,,
Number of estimated reinstated employees,11,26,diff,empty,,
after unpaid parental leave in 2021,11,26,diff,empty,,
Number of reinstated employees after,11,26,diff,empty,,
unpaid parental leave in 2021,11,26,diff,empty,,
Number of reinstated employees who had,11,26,diff,empty,,
worked continuously for one year in 2020,11,26,diff,empty,,
Number of reinstated employees after,11,26,diff,empty,,
unpaid parental leave in 2020 Note,11,26,diff,empty,,
It complies with legal requirement in teacherstudent ratio and hardwaresoftware boasting,12,12,,,,
innovative teaching methods integrating game and learning to help children explore the worlds,2,26,diff,empty,,
1F and 2F Wireless Communication,1,8,diff,,,
Inauguration in 2019 with its,12,26,diff,empty,,
third term started in August 2021,12,26,diff,empty,,
between the age of two and six,2,26,diff,empty,,
In 2021 the number of applicants eligible for unpaid parental leave For the period between,11,26,diff,empty,,
January 1 2021 and December 31 2021 the number of applications for paternity and,8,26,diff,empty,,
In 2021 the number of applicants of unpaid parental leave For the period between January 1,11,26,diff,empty,,
2021 and December 31 2021 the number of applications for unpaid parental leave,11,26,diff,empty,,
Number of estimated reinstated employees after unpaid parental leave in 2021 The number of,11,26,diff,empty,,
employees whose unpaid parental leave expired between January 1 2021 and December 31,11,26,diff,empty,,
Number of reinstated employees after unpaid parental leave in 2021 The number of,11,26,diff,empty,,
employees whose unpaid parental leave expired between January 1 2021 and December 31,11,26,diff,empty,,
2021 and had reinstated during the period therein,12,26,diff,empty,,
Number of reinstated employees who had worked continuously for one year in 2020 The,11,26,diff,empty,,
number of reinstated employees whose unpaid parental leave expired between January 1 2020,11,26,diff,empty,,
and December 31 2020 and is still with the Company one year after reinstatement,12,26,diff,empty,,
Number of reinstated employees after unpaid parental leave in 2020 The number of reinstated,11,26,diff,empty,,
employees whose unpaid parental leave expired between January 1 2020 and December 31,11,26,diff,empty,,
In response to widespread expectation among employees MediaTek unveiled the inhouse preschool,12,5,diff,,,
project in 2017 The preschool welcomed its third year in 2021 with 133 students and an acceptance rate of,2,26,diff,empty,,
165 The preschool provides a rich nurturing environment for active learning and interaction Parents and,2,26,diff,empty,,
teachers on their part engage in direct twoway communication to support the students,2,8,diff,,,
Key features of the preschool include,2,26,diff,empty,,
Occupying 600 pings one ping equals 36 square feet in space it is the largest such facility in,24,26,diff,empty,,
It offers extended child care free of charge until 800 pm to provide employees with higher,2,11,diff,,,
flexibility and relieve them from the stress when they need to work late under certain occasions,9,3,diff,,,
The facility was disinfected with ultraviolet germicidal lamp every night to uphold childrens health,9,6,diff,,,
Women in Tek WIT is a community centered on female employees in MediaTek It is a platform of mutual,11,10,diff,,,
support for them to learn and grow together Since its inception in 2015 there has been an increasing,2,26,diff,empty,,
amount of activities at MediaTek sites worldwide including headquarters as well as offices in the US China,4,26,diff,empty,,
and Asia Pacific encouraging career women to realize their potential,8,26,diff,empty,,
The WIT community in our headquarters hosted two events in 2021 covering themes from career,8,10,diff,,,
development to parental roles and responsibilities External speakers were invited to engage in dialogues,10,4,diff,,,
with our employees A total of 500 participants from headquarters and offices in China took part in the two,7,26,diff,empty,,
talks Highlights of the talks were also featured in employee newsletter expanding the positive influence to,10,8,diff,,,
In May 2021 Rose Tsou chairperson of World Vision Taiwan hosted a talk with lively QA session,10,26,diff,empty,,
In MediaTek headquarters we have employees coming from around the goble and we continue to recruit,8,26,diff,empty,,
global talents to join us In our headquarters Indian employees constitute the largest portion of overseas,8,26,diff,empty,,
hired employees To encourage culture exchange as well as providing a platform for our overseashired,8,8,,,,
employees engage and network we hold annual Diwali celebrations in our headquarters every year and,11,26,diff,empty,,
invite all employees to join in the celebration The event was especially meaningful in 2021 as many,11,26,diff,empty,,
employees werent able to go home for this traditional family holiday due to the pandemic the warm event,13,26,diff,empty,,
with welcoming atmosphere gave employees a sense of home away from their home,8,26,diff,empty,,
In December 2021 Dr Muer Chou a wellknown mental health counselor gave an online talk with,2,9,diff,,,
one of our outstanding senior female executives in RD,7,26,diff,empty,,
MediaTek has shown our best endeavors to,12,26,diff,empty,,
uphold the integrity and customeroriented core,0,0,,,,
values and reflect our strong commitment to,10,0,diff,,,
protect stakeholder interests and to implement,4,0,diff,,,
42 Achievements in Corporate Governance,12,0,diff,,,
43 Integrity and Legal Compliance,0,0,,,,
Material Issues in this Chapter,12,26,diff,empty,,
To advance Intellectual Property management MediaTek not only establishes the management plan connected to operation goal but also reports the results to the Board regularly In November 2021 MediaTek was awarded the TIPS Level A Certificate by the Industrial Development Bureau of the Ministry of Economic Affairs,12,11,diff,,,
The company won second place in the TCSA Information Security Leadership Award in 2021 and continues to value information security protection and extend it to all enterprise applications including reviewing enterprise network boundaries strengthening endpoint access security and improving cloud information security protection MediaTek also cultivates information security talents needed by the industry making itself an example of corporate information security,1,22,diff,,,
